회사명,거래소코드,회계년도,자산총계(요약),부채총계(요약),자본총계(요약),매출액(요약),매출원가(요약),매출총이익(요약),판매비와 관리비(요약),영업이익(요약),당기순이익(요약),유동자산(요약),유동부채(요약),비유동부채(요약),자본금(요약),비유동자산(요약),총자산수익률(ROA),자기자본수익률(ROE),영업이익률,당기순이익률,유동비율,자기자본비율,부채비용,비유동비율,비유동장기적합률
(주)광림,14200,Dec-97,81268,74691,6576,32990,31212,1778,4127,-2350,-14214,32375,13559,61133,11914,48893,-0.174902791,-2.16149635,-0.071233707,-0.430857836,2.387712958,0.080918454,6.269263052,1.250342585,0.669336181
(주)광림,14200,Dec-98,72176,71050,1126,37086,31018,6068,10551,-4483,-4261,26537,10174,60876,11914,45639,-0.059036245,-3.784191829,-0.120881195,-0.114895109,2.608315314,0.015600754,5.963572268,1.333859199,0.626995466
(주)광림,14200,Dec-99,53116,17578,35538,38148,33627,4521,22459,-17938,8440,28632,15405,2173,30418,24484,0.158897507,0.237492262,-0.470221244,0.221243578,1.858617332,0.669063936,0.577881518,0.088751838,0.751250345
(주)광림,14200,Dec-00,53822,17629,36193,53699,45483,8216,7454,762,646,30886,15137,2492,30418,22936,0.012002527,0.017848755,0.014190208,0.012030019,2.040430733,0.672457359,0.579558156,0.108650157,0.696931024
(주)광림,14200,Dec-01,52512,18447,34065,50694,44350,6344,7241,-897,-1557,31689,15752,2695,30418,20823,-0.029650366,-0.045706737,-0.017694402,-0.030713694,2.01174454,0.648708867,0.606450128,0.129424194,0.628846677
(주)광림,14200,Dec-02,52457,19073,33384,59549,50393,9157,7596,1561,-745,31603,15005,4068,30418,20854,-0.014202108,-0.02231608,0.026213706,-0.012510705,2.106164612,0.636406962,0.627030048,0.19507049,0.604709157
(주)광림,14200,Dec-03,56491,21132,35359,64650,55077,9573,7986,1587,2011,35086,17189,3943,15209,21405,0.035598591,0.05687378,0.024547564,0.031105955,2.041189133,0.625922713,1.389440463,0.184209297,1.117637845
(주)광림,14200,Dec-04,55550,18479,37071,68739,56629,12110,9968,2142,1676,34144,15145,3334,15209,21405,0.030171017,0.045210542,0.031161349,0.024382083,2.254473424,0.667344734,1.215004274,0.155758,1.154343957
(주)광림,14200,Dec-05,59198,21754,37445,63680,53840,9840,7843,1996,-771,35580,16325,5429,15209,23618,-0.013024089,-0.020590199,0.031344221,-0.012107412,2.179479326,0.632527576,1.4303373,0.229867051,1.144393837
(주)광림,14200,Dec-06,67470,27568,39902,72558,61587,10971,9166,1805,1812,42968,24301,3267,15209,24502,0.026856381,0.045411258,0.02487665,0.024973125,1.768157689,0.591403587,1.812610954,0.133336054,1.326152847
(주)광림,14200,Dec-07,71595,26137,45459,80604,70560,10043,8883,1160,7942,43600,22908,3229,15209,27995,0.110929534,0.174706879,0.014391345,0.09853109,1.903265235,0.634937706,1.718521928,0.115342025,1.518331706
(주)광림,14200,Dec-08,80656,34878,45779,75005,64940,10066,9473,593,734,49923,32415,2462,15209,30734,0.009100377,0.016033553,0.00790614,0.009786014,1.540120315,0.56757628,2.293181669,0.080106722,1.739233773
(주)광림,14200,Dec-09,79368,34641,44727,73150,63694,9456,9094,362,-680,49079,32266,2376,15209,30289,-0.008567685,-0.015203345,0.004948735,-0.009295967,1.521074816,0.563539462,2.277730291,0.07844432,1.722433893
(주)광림,14200,Dec-10,112816,55771,57044,93435,77773,15661,13009,2652,2592,71647,50814,4957,15209,41168,0.022975464,0.045438609,0.028383368,0.02774121,1.409985437,0.50564198,3.666973503,0.120409056,2.041455916
(주)광림,14200,Dec-11,86353,29676,56677,106495,89277,17218,13980,3238,2583,49443,23687,5989,15209,36910,0.029912105,0.045574042,0.030405183,0.02425466,2.08734749,0.656340834,1.951213098,0.16225955,1.741202
(주)광림,14200,Dec-12,89766,26264,63502,85323,74514,10808,9487,1322,586,53533,20807,5456,19119,36233,0.006528084,0.009228056,0.015494064,0.006868019,2.572836065,0.707417062,1.37365971,0.150580962,1.474384537
(주)광림,14200,Dec-13,101593,36796,64797,103442,89450,13992,10681,3311,1631,66494,28060,8735,19119,35098,0.016054256,0.025170918,0.032008275,0.01576729,2.369707769,0.637809692,1.924525341,0.24887458,1.260070367
(주)광림,14200,Dec-14,120284,54025,66259,92554,79081,13472,11562,1911,1138,53880,42077,11947,19119,66404,0.009460942,0.017175025,0.020647406,0.012295525,1.280509542,0.550854644,2.825670799,0.179913861,2.137513681
(주)광림,14200,Dec-15,146339,65439,80899,237223,178239,58984,57657,1327,9224,57623,54386,11053,19119,88715,0.063031728,0.114018715,0.005593893,0.038883245,1.059518994,0.552822917,3.422720854,0.124589979,2.940308896
(주)광림,14200,Dec-16,152080,61859,90221,87303,75002,12301,12129,172,437,51510,55788,6072,24249,100571,0.002873488,0.004843662,0.00197015,0.005005555,0.923316842,0.593246975,2.551033032,0.060375257,3.316876092
(주)광림,14200,Dec-17,369582,193026,176556,99421,84130,15291,12987,2304,86196,255752,162861,30165,24249,113830,0.233225644,0.488207707,0.023174178,0.866979813,1.570369825,0.477718071,7.960163306,0.265000439,2.091924872
(주)광림,14200,Dec-18,236379,115448,120931,75493,62506,12987,10784,2203,-58294,145430,100481,14967,24812,90949,-0.246612432,-0.482043479,0.029181514,-0.772177553,1.447338303,0.5115979,4.652909882,0.164564756,2.286357123
(주)광림,14200,Dec-19,193569,132820,60749,93241,78615,14626,10807,3819,-68291,82568,126334,6486,26461,111001,-0.35279926,-1.124150192,0.040958377,-0.732413852,0.65356911,0.31383641,5.019462605,0.058431906,3.369077609
(주)광진윈텍,90150,Dec-01,9778,5206,4572,13810,9943,3867,1746,2121,1393,6062,4879,327,2755,3715,0.142462671,0.304680665,0.153584359,0.100868936,1.242467719,0.467580282,1.889655172,0.088021534,1.205386113
(주)광진윈텍,90150,Dec-02,13300,7604,5696,23292,19247,4045,2289,1756,1124,8681,7006,598,2755,4619,0.084511278,0.197331461,0.075390692,0.048256912,1.239080788,0.428270677,2.760072595,0.129465252,1.377572323
(주)광진윈텍,90150,Dec-03,17042,9650,7393,25651,20449,5202,2322,2880,1697,12302,8653,997,2755,4740,0.099577514,0.229541458,0.112276325,0.066157265,1.421703455,0.433785132,3.502722323,0.210337553,1.263326226
(주)광진윈텍,90150,Dec-04,19479,9830,9649,30411,25026,5385,3074,2311,2256,14233,8837,993,2755,5245,0.115817034,0.233806612,0.07599224,0.074183684,1.610614462,0.495353971,3.568058076,0.189323165,1.39941302
(주)광진윈텍,90150,Dec-05,25794,13386,12408,34347,27754,6594,2970,3624,3055,20739,12856,530,2755,5055,0.118438397,0.246212121,0.105511398,0.088945177,1.613176727,0.481042103,4.858802178,0.104846686,1.538812785
(주)광진윈텍,90150,Dec-06,29347,7980,21366,36860,30235,6625,3845,2780,2581,24336,7410,571,4000,5010,0.087947661,0.120799401,0.07542051,0.070021704,3.284210526,0.728071969,1.99525,0.113972056,1.096040254
(주)광진윈텍,90150,Dec-07,36396,12205,24191,39345,32338,7007,4323,2684,2707,24768,11353,853,4000,11628,0.074376305,0.11190112,0.068217054,0.068801627,2.181626002,0.664660952,3.0515,0.073357413,2.396043684
(주)광진윈텍,90150,Dec-08,40912,14762,26150,34831,27369,7461,4617,2844,1974,23553,12730,2031,4000,17359,0.048249902,0.075487572,0.081651402,0.056673653,1.850196386,0.63917677,3.69025,0.116999827,2.878295473
(주)광진윈텍,90150,Dec-09,52749,25608,27141,34716,27188,7528,4723,2805,1518,33274,22411,3196,4082,19475,0.028777797,0.055930143,0.080798479,0.043726236,1.484717326,0.514531081,6.273150416,0.164107831,2.675872492
(주)광진윈텍,90150,Dec-10,67320,37619,29700,50298,42228,8070,6416,1654,2193,38884,24853,12766,4180,28436,0.032575758,0.073838384,0.032884011,0.043600143,1.564559611,0.441183024,8.999760766,0.448937966,1.678036115
(주)광진윈텍,90150,Dec-11,80869,48215,32654,70149,59551,10599,7864,2735,1599,53229,33744,14471,4467,27641,0.019772719,0.048967967,0.038988439,0.022794338,1.577435989,0.403788844,10.79359749,0.523533881,1.459552223
(주)광진윈텍,90150,Dec-12,101500,65005,36496,79422,67554,11869,8562,3307,3102,62220,40243,24762,4829,39281,0.030561576,0.084995616,0.041638337,0.039057188,1.546107398,0.35956296,13.46137917,0.6303811,1.327464432
(주)광진윈텍,90150,Dec-13,101914,64386,37528,78131,67292,10839,9244,1596,1705,61565,42334,22052,4829,40349,0.016729792,0.045432744,0.020427231,0.021822324,1.454268437,0.368232039,13.33319528,0.546531513,1.501023027
(주)광진윈텍,90150,Dec-14,97935,61029,36906,81546,70537,11009,9829,1180,-240,59808,43903,17126,4829,38126,-0.002450605,-0.006503008,0.01447036,-0.002943124,1.362275926,0.376841783,12.63802029,0.449194775,1.736552038
(주)광진윈텍,90150,Dec-15,95603,58737,36866,80774,71260,9515,9086,429,236,58007,32196,26541,4829,37596,0.002468542,0.006401562,0.005311115,0.002921732,1.801683439,0.385615514,12.16338786,0.705952761,1.198469876
(주)광진윈텍,90150,Dec-16,93206,55768,37437,87644,77001,10643,9907,736,961,54562,37079,18689,4829,38644,0.010310495,0.025669792,0.008397609,0.010964812,1.471506783,0.401663001,11.54856078,0.483619708,1.643166936
(주)광진윈텍,90150,Dec-17,94054,58808,35246,88397,76209,12188,14981,-2793,-2167,49722,44381,14426,4829,44332,-0.023039956,-0.061482154,-0.031596095,-0.024514407,1.120344291,0.374742169,12.17788362,0.325408283,2.302363023
(주)광진윈텍,90150,Dec-18,92746,61096,31651,88538,77205,11332,13639,-2306,-1735,45228,40852,20243,4829,47518,-0.018707006,-0.054816593,-0.026045314,-0.019596106,1.107118379,0.341261712,12.65168772,0.426006987,1.895261646
(주)광진윈텍,90150,Dec-19,85047,46433,38614,88335,77117,11218,8866,2352,2406,36449,24767,21666,4829,48598,0.02829024,0.062309007,0.026625913,0.027237222,1.471676021,0.4540313,9.615448333,0.445820816,1.834232874
(주)구영테크,53270,Dec-97,9400,7232,2168,14555,12041,2514,1622,892,274,2775,4390,2841,1300,6625,0.029148936,0.126383764,0.061284782,0.018825146,0.632118451,0.230638298,5.562307692,0.428830189,1.599855107
(주)구영테크,53270,Dec-98,10510,8169,2341,10487,8692,1794,1129,665,173,4831,5206,2964,1300,5680,0.016460514,0.073900043,0.063411843,0.016496615,0.92796773,0.222740247,6.284615385,0.521830986,1.332082552
(주)구영테크,53270,Dec-99,15376,11401,3976,17892,15128,2765,1885,879,745,7081,8788,2613,1300,8296,0.048452133,0.187374245,0.049128102,0.041638721,0.805757852,0.258567991,8.77,0.31497107,2.120112446
(주)구영테크,53270,Dec-00,20201,13699,6503,25613,22096,3517,2193,1324,1178,8698,10117,3582,2000,11503,0.058313945,0.181147163,0.0516925,0.04599227,0.85974103,0.321898822,6.8495,0.311397027,2.060730921
(주)구영테크,53270,Dec-01,23957,17159,6798,26325,22848,3477,2483,994,952,9558,10903,6256,2000,14399,0.039737864,0.140041189,0.037758784,0.036163343,0.876639457,0.2837584,8.5795,0.434474616,1.744064922
(주)구영테크,53270,Dec-02,22474,11456,11018,28864,24495,4369,2875,1495,1159,9544,6156,5300,2900,12930,0.051570704,0.105191505,0.051794623,0.040153825,1.550357375,0.490255406,3.950344828,0.409899459,1.576829268
(주)구영테크,53270,Dec-03,27338,12924,14414,33259,27682,5578,3473,2104,2151,11517,7872,5052,4350,15821,0.078681688,0.149229915,0.063261072,0.064674224,1.463033537,0.527251445,2.971034483,0.31932242,1.682727079
(주)구영테크,53270,Dec-04,37727,23147,14580,27350,21053,6298,4700,1598,1929,11197,13844,9303,4350,26530,0.05113049,0.132304527,0.058427788,0.070530165,0.808798035,0.386460625,5.321149425,0.350659631,1.943162675
(주)구영테크,53270,Dec-05,48871,27238,21633,53949,47436,6513,5548,965,-53,16308,16588,10650,5325,32563,-0.001084488,-0.002449961,0.017887264,-0.000982409,0.983120328,0.442655153,5.115117371,0.327058318,2.038372457
(주)구영테크,53270,Dec-06,68476,48098,20379,56310,47422,8888,6451,2437,-1980,19480,32903,15195,6430,48997,-0.02891524,-0.09715884,0.043278281,-0.035162493,0.592043279,0.297603575,7.480248834,0.310121028,2.265757225
(주)구영테크,53270,Dec-07,71470,50896,20574,64583,53671,10912,7523,3389,830,23828,41595,9301,6430,47642,0.011613264,0.040342179,0.05247511,0.012851679,0.572857315,0.287869036,7.915396579,0.195226901,3.028542369
(주)구영테크,53270,Dec-08,86942,66687,20255,49322,41834,7488,6988,500,-10501,36940,56812,9875,6430,50003,-0.120781671,-0.518439891,0.010137464,-0.212907019,0.650214743,0.232971406,10.37122862,0.197488151,3.066727998
(주)구영테크,53270,Dec-09,79243,58864,20379,50369,39797,10572,5662,4910,574,32444,51792,7072,6430,46799,0.007243542,0.02816625,0.097480593,0.011395898,0.626428792,0.25717098,9.154587869,0.15111434,3.466079099
(주)구영테크,53270,Dec-10,79780,57809,21971,60777,47438,13339,7204,6135,1740,34807,51793,6016,6430,44972,0.021809977,0.079195303,0.100942791,0.028629251,0.672040623,0.275394836,8.990513219,0.133772125,3.613369757
(주)구영테크,53270,Dec-11,94941,66978,27963,62528,50905,11623,7202,4421,986,40822,60331,6647,6430,54119,0.010385397,0.03526088,0.070704324,0.015768936,0.676633903,0.294530287,10.41648523,0.122821929,4.138487421
(주)구영테크,53270,Dec-12,109441,80138,29302,65451,53454,11997,7157,4839,1250,48965,72156,7983,6430,60476,0.011421679,0.042659204,0.073933171,0.019098257,0.678599146,0.267744883,12.46329705,0.132002778,4.195934226
(주)구영테크,53270,Dec-13,97549,66787,30762,76283,63114,13168,8705,4463,1137,36392,57510,9277,6430,61157,0.011655681,0.036961186,0.058505827,0.014905025,0.632794297,0.315349209,10.38678072,0.151691548,3.893614312
(주)구영테크,53270,Dec-14,101546,59346,42200,77800,64483,13317,10535,2782,1327,40629,48916,10430,9897,60918,0.013067969,0.031445498,0.035758355,0.017056555,0.830587129,0.415575207,5.996362534,0.171213763,2.996900674
(주)구영테크,53270,Dec-15,102761,58695,44067,87109,72768,14341,10811,3530,3196,41056,39445,19250,9897,61706,0.031101293,0.072525926,0.040523941,0.036689665,1.040841678,0.428825831,5.930585026,0.31196318,2.11706179
(주)구영테크,53270,Dec-16,108895,62465,46430,75320,61393,13927,9813,4114,3920,39434,37679,24787,9897,69461,0.03599798,0.084428171,0.054620287,0.05204461,1.046577669,0.42637403,6.311609579,0.356847728,2.002681352
(주)구영테크,53270,Dec-17,139584,92482,47102,74298,61736,12562,9537,3025,1239,52077,56414,36068,9897,87507,0.008876376,0.026304616,0.04071442,0.016676088,0.92312192,0.337445552,9.344447812,0.41217274,1.903774611
(주)구영테크,53270,Dec-18,146492,88631,57861,81929,69674,12255,10617,1639,3912,43158,43472,45159,13197,103334,0.02670453,0.067610307,0.020005126,0.04774866,0.99277696,0.3949772,6.71599606,0.437019761,1.770751936
(주)구영테크,53270,Dec-19,141035,82366,58669,93133,79774,13359,10845,2514,1558,37520,46819,35547,13197,103515,0.011046903,0.026555762,0.026993654,0.016728764,0.801384053,0.415988939,6.241266955,0.343399507,2.123645987
(주)금호에이치티,214330,Dec-99,14805,10070,4736,16807,11945,4862,1440,3422,2215,6506,7567,2503,2300,8300,0.149611618,0.467694257,0.203605641,0.131790325,0.859785913,0.319870323,4.37826087,0.301566265,1.728086613
(주)금호에이치티,214330,Dec-00,17280,10666,6614,18835,13516,5319,1567,3752,2569,9297,9306,1360,2300,7984,0.148668981,0.388418506,0.19920361,0.136395009,0.999032882,0.38275463,4.637391304,0.170340681,2.181420765
(주)금호에이치티,214330,Dec-01,16192,8122,8069,18237,13799,4438,1657,2781,2145,8325,7492,630,2300,7867,0.132472826,0.265832197,0.152492186,0.117618029,1.111185264,0.498363288,3.531304348,0.080081352,2.684982935
(주)금호에이치티,214330,Dec-02,15807,5218,10589,19705,14876,4829,1760,3069,2519,9248,4965,253,2300,6559,0.159359777,0.237888375,0.155747272,0.127835575,1.862638469,0.669893085,2.268695652,0.038572953,2.569134352
(주)금호에이치티,214330,Dec-03,18096,5268,12828,22760,16585,6175,2206,3969,3045,10744,4568,700,2300,7352,0.168269231,0.237371375,0.174384886,0.133787346,2.352014011,0.708885942,2.290434783,0.095212187,2.450666667
(주)금호에이치티,214330,Dec-04,19251,4537,14714,27693,21753,5940,2246,3695,2806,11096,3574,963,2300,8156,0.145758662,0.190702732,0.13342722,0.101325245,3.104644656,0.764323931,1.972608696,0.118072585,2.4995403
(주)금호에이치티,214330,Dec-05,24441,6387,18053,35039,27041,7998,2639,5359,4144,15685,4909,1478,2300,8756,0.169551164,0.229546336,0.152943863,0.118268215,3.195151762,0.738666121,2.776956522,0.168798538,2.317628375
(주)금호에이치티,214330,Dec-06,26809,6047,20763,34018,26516,7502,2742,4760,3514,17004,4399,1648,2300,9806,0.131075385,0.169243366,0.139925922,0.103298254,3.86542396,0.774449832,2.629130435,0.168060371,2.48378926
(주)금호에이치티,214330,Dec-07,30753,7042,23711,33457,25932,7525,2873,4652,3753,21745,4987,2055,2300,9008,0.122036874,0.158280967,0.139044146,0.112173835,4.360336876,0.77101421,3.06173913,0.228130551,2.068427095
(주)금호에이치티,214330,Dec-08,33818,7406,26412,35384,28840,6544,2841,3703,3621,24293,6342,1064,2300,9524,0.107073156,0.137096774,0.10465182,0.102334388,3.830495112,0.781004199,3.22,0.111717766,2.831153389
(주)금호에이치티,214330,Dec-09,39138,9956,29181,45190,39296,5895,2860,3035,3085,27179,9068,888,2300,11959,0.07882365,0.105719475,0.067160876,0.068267316,2.997243052,0.74561157,4.328695652,0.0742537,3.751254705
(주)금호에이치티,214330,Dec-10,47413,13357,34057,69193,56719,12474,4143,8331,7105,33860,13357,0,2300,13554,0.149853416,0.208620842,0.120402353,0.102683797,2.535000374,0.718289957,5.807391304,0,5.893043478
(주)금호에이치티,214330,Dec-11,62559,23436,39123,85311,74152,11159,3924,7235,5579,45332,23136,300,2300,17227,0.089179814,0.142601539,0.084807352,0.065396022,1.959370678,0.625377644,10.18956522,0.017414524,6.625769231
(주)금호에이치티,214330,Dec-12,76273,33449,42824,106418,95755,10663,4212,6450,3437,54578,33449,0,2300,21695,0.045061817,0.080258733,0.060610047,0.032297168,1.631678077,0.561456872,14.54304348,0,9.432608696
(주)금호에이치티,214330,Dec-13,87131,38473,48658,124006,109998,14008,4395,9614,6730,62727,38473,0,2300,24404,0.077240018,0.138312302,0.077528507,0.054271568,1.630416136,0.558446477,16.7273913,0,10.61043478
(주)금호에이치티,214330,Dec-14,102363,40358,62006,175222,152456,22766,6515,16251,13520,74903,34606,5752,2300,27461,0.132078974,0.218043415,0.092745203,0.077159261,2.164451251,0.605740299,17.54695652,0.20946069,3.410457029
(주)금호에이치티,214330,Dec-15,109367,27250,82117,181780,151766,30014,9500,20514,16768,80694,24870,2379,4883,28673,0.153318643,0.204196451,0.112850699,0.092243371,3.244632087,0.750838919,5.580380913,0.082970042,3.948361333
(주)금호에이치티,214330,Dec-16,151787,59073,92714,189734,166275,23459,6978,16481,12888,92744,38336,20737,4883,59043,0.084908457,0.139008133,0.086863714,0.067926676,2.419240401,0.610816473,12.09768585,0.351218603,2.304566745
(주)금호에이치티,214330,Dec-17,146407,48846,97561,165485,147105,18381,7373,11008,5434,89724,36202,12645,4883,56683,0.037115712,0.055698486,0.066519624,0.032836813,2.478426606,0.666368411,10.00348147,0.223082758,3.233854404
(주)금호에이치티,214330,Dec-18,230269,99204,131065,189250,174072,15179,7665,7514,7103,138884,72419,26784,7916,91385,0.030846532,0.054194484,0.039704095,0.037532365,1.917784007,0.56918213,12.53196059,0.293089676,2.633573487
(주)금호에이치티,214330,Dec-19,314666,133896,180770,221734,209806,11928,7398,4530,1795,183830,117617,16279,11804,130836,0.005704461,0.009929745,0.020429884,0.008095285,1.562954335,0.574482149,11.34327347,0.124422942,4.658903963
(주)네오오토,212560,Dec-10,48276,42244,6032,56828,47713,9115,4245,4870,3032,7955,37709,4536,800,40321,0.062805535,0.50265252,0.085697192,0.05335398,0.210957596,0.124948214,52.80625,0.11249721,7.556409295
(주)네오오토,212560,Dec-11,66889,54681,12207,103999,86620,17379,8682,8697,5611,13883,42992,11689,1400,53005,0.083885243,0.459654297,0.083625804,0.053952442,0.322920543,0.182499103,39.05785714,0.220526365,4.04958362
(주)네오오토,212560,Dec-12,68176,54253,13922,106321,94353,11969,9136,2832,1750,16192,42591,11662,1400,51984,0.025668857,0.12570033,0.026636318,0.016459589,0.380174215,0.204209754,38.75214286,0.224338258,3.9797887
(주)네오오토,212560,Dec-13,77423,59340,18084,119498,106520,12978,9252,3726,4161,33088,46530,12810,1400,44336,0.05374372,0.2300929,0.031180438,0.034820666,0.711111111,0.233570986,42.38571429,0.288929989,3.120056298
(주)네오오토,212560,Dec-14,90933,48761,42172,108776,94398,14377,6114,8264,6831,36357,30488,18273,1428,54576,0.075121243,0.161979512,0.075972641,0.062798779,1.192501968,0.463770028,34.14635854,0.334817502,2.77021471
(주)네오오토,212560,Dec-15,120456,59107,61349,115394,100703,14691,5458,9233,7651,35950,30487,28620,2625,84506,0.063516969,0.124712709,0.080012826,0.066303274,1.179191131,0.509306303,22.51695238,0.338674177,2.70462474
(주)네오오토,212560,Dec-16,134857,65808,69048,140544,124333,16211,6159,10052,7883,34720,37442,28366,2625,100137,0.058454511,0.114166956,0.071522086,0.056089196,0.927300892,0.512012814,25.06971429,0.283271917,3.231163886
(주)네오오토,212560,Dec-17,137107,64597,72510,128249,119701,8548,6942,1606,4136,37255,36416,28181,3937,99852,0.030166221,0.057040408,0.012522515,0.032249764,1.023039323,0.528857024,16.40767082,0.282227697,3.108910891
(주)네오오토,212560,Dec-18,142508,64968,77540,115244,105266,9978,7555,2422,5798,36683,37247,27721,3937,105825,0.040685435,0.07477431,0.021016279,0.050310645,0.984857841,0.544109804,16.501905,0.261951335,3.342756965
(주)네오오토,212560,Dec-19,141061,61703,79358,118442,109319,9122,8327,795,2498,39651,34355,27348,3937,101410,0.017708651,0.031477608,0.006712146,0.021090492,1.154155145,0.56257931,15.67259335,0.269677547,3.241489532
(주)네오티스,85910,Dec-02,8074,4929,3144,1830,1623,207,1006,-799,-959,1606,1316,3613,2500,6467,-0.118776319,-0.305025445,-0.436612022,-0.524043716,1.220364742,0.389446302,1.9716,0.558682542,1.057909373
(주)네오티스,85910,Dec-03,12954,9794,3159,3977,3182,794,603,192,-582,2671,4838,4956,2800,10283,-0.044928208,-0.184235518,0.048277596,-0.146341463,0.55208764,0.243881726,3.497857143,0.481960517,1.325812274
(주)네오티스,85910,Dec-04,15402,10686,4716,10108,7674,2434,1033,1401,1556,3903,8815,1872,2800,11499,0.101025841,0.329940628,0.138603087,0.153937475,0.442768009,0.306194001,3.816785714,0.162796765,2.461258562
(주)네오티스,85910,Dec-05,16778,7573,9204,16871,10586,6285,1383,4902,4350,5437,7195,378,2900,11340,0.259268089,0.4726206,0.290557762,0.257838895,0.755663655,0.548608214,2.61137931,0.033333333,3.45942648
(주)네오티스,85910,Dec-06,30627,12202,18425,24864,15196,9667,2501,7167,6183,9401,9024,3177,3200,21226,0.201880694,0.335576662,0.288248069,0.24867278,1.041777482,0.601593365,3.8128125,0.149674927,3.328524385
(주)네오티스,85910,Dec-07,57864,7151,50713,27512,16613,10898,3486,7412,7000,31925,3925,3226,4460,25939,0.120973317,0.138031668,0.269409712,0.254434429,8.133757962,0.876417116,1.603363229,0.124368711,3.374837367
(주)네오티스,85910,Dec-08,55642,4480,51162,20725,14966,5759,3404,2356,3734,29781,1458,3022,4668,25861,0.067107581,0.072983855,0.113679131,0.180168878,20.42592593,0.919485281,0.959725793,0.116855497,3.362938882
(주)네오티스,85910,Dec-09,61091,5739,55351,23095,16832,6262,3448,2814,3340,35413,3339,2400,4668,25678,0.054672538,0.06034218,0.121844555,0.144620048,10.60587002,0.906056638,1.229434447,0.093465223,3.632993775
(주)네오티스,85910,Dec-10,60693,6445,54248,23432,17570,5862,3649,2214,2055,25287,4640,1805,4668,35406,0.033858929,0.037881581,0.094486173,0.08770058,5.449784483,0.89380983,1.380676949,0.05098006,5.469797621
(주)네오티스,85910,Dec-11,68203,9152,59051,29184,22267,6917,3664,3254,3976,30562,7323,1829,4668,37642,0.058296556,0.067331629,0.111499452,0.136239035,4.173426191,0.865812354,1.960582691,0.048589342,5.793750962
(주)네오티스,85910,Dec-12,70371,10222,60149,34981,26629,8352,4448,3904,4314,23076,8422,1799,4668,47295,0.061303662,0.071721891,0.111603442,0.12332409,2.739966754,0.8547413,2.189588689,0.038037848,7.31328282
(주)네오티스,85910,Dec-13,82404,21893,60511,36284,28532,7752,4763,2989,2231,37039,20236,1657,4668,45364,0.027073928,0.03686933,0.082377908,0.061487157,1.830351848,0.734321149,4.690017138,0.036526761,7.172173913
(주)네오티스,85910,Dec-14,80613,17290,63324,37659,29865,7794,4663,3130,2581,21927,15049,2241,4968,58686,0.032017168,0.040758638,0.083114262,0.068536074,1.457040335,0.785521125,3.480273752,0.03818628,8.140657511
(주)네오티스,85910,Dec-15,80839,22205,58634,35731,29459,6272,4688,1584,-4379,29362,18093,4112,5219,51477,-0.054169398,-0.074683631,0.044331253,-0.122554644,1.622837561,0.725318225,4.254646484,0.079880335,5.51677205
(주)네오티스,85910,Dec-16,81259,25115,56144,40162,32563,7599,5564,2036,-1561,32403,18140,6975,5507,48856,-0.01921018,-0.027803505,0.050694687,-0.038867586,1.786273429,0.690926544,4.560559288,0.142766497,3.914116328
(주)네오티스,85910,Dec-17,78550,32448,46102,43473,35646,7827,5434,2393,-7270,30893,27197,5251,5507,47657,-0.092552514,-0.157693809,0.055045661,-0.167230235,1.135897342,0.586912794,5.89213728,0.110183184,4.429912623
(주)네오티스,85910,Dec-18,84261,38866,45395,45195,36699,8496,4983,3513,3000,36725,30660,8206,5507,47536,0.03560366,0.066086573,0.077729837,0.066379024,1.197814742,0.538742716,7.057563102,0.172627062,3.46649165
(주)네오티스,85910,Dec-19,84509,40191,44319,42567,34807,7760,5114,2646,1372,36739,33288,6902,5507,47770,0.016234957,0.030957377,0.062160829,0.032231541,1.103670993,0.524423145,7.297984384,0.144483986,3.849625272
(주)대성파인텍,104040,Dec-02,7433,3897,3536,8553,6315,2238,500,1738,1412,4157,1679,2218,100,3277,0.189963676,0.399321267,0.203203554,0.165088273,2.475878499,0.4757164,38.97,0.676838572,1.413718723
(주)대성파인텍,104040,Dec-03,8656,3632,5024,9448,7601,1848,434,1414,1045,4024,1663,1968,500,4632,0.120725508,0.208001592,0.149661304,0.110605419,2.419723391,0.580406654,7.262,0.424870466,1.876823339
(주)대성파인텍,104040,Dec-04,15300,7970,7329,14032,11406,2627,559,2068,1389,4509,2185,5785,1222,10790,0.090784314,0.189521081,0.147377423,0.098988027,2.063615561,0.479050918,6.522094926,0.536144578,1.539888683
(주)대성파인텍,104040,Dec-05,17852,8830,9022,12297,9792,2505,904,1601,1687,6518,2961,5868,1222,11334,0.094499216,0.186987364,0.130194356,0.137187932,2.20128335,0.505377549,7.225040917,0.517734251,1.598589563
(주)대성파인텍,104040,Dec-06,19685,10249,9435,13958,11298,2660,946,1714,373,9213,4372,5877,1222,10471,0.018948438,0.039533651,0.122796962,0.026723026,2.107273559,0.479323308,8.387070376,0.561264445,1.474996478
(주)대성파인텍,104040,Dec-07,21629,10090,11539,15899,12927,2972,876,2096,1941,10511,4621,5469,1222,11119,0.089740626,0.16821215,0.131832191,0.12208315,2.274615884,0.533496694,8.25695581,0.491860779,1.661784487
(주)대성파인텍,104040,Dec-08,22327,9441,12886,16545,14049,2496,870,1626,1596,11504,4284,5157,1222,10823,0.071482958,0.123855347,0.098277425,0.096464189,2.685340803,0.577148744,7.725859247,0.476485263,1.696660919
