회사명,거래소코드,회계년도,자산총계(요약),부채총계(요약),자본총계(요약),매출액(요약),매출원가(요약),매출총이익(요약),판매비와 관리비(요약),영업이익(요약),당기순이익(요약),유동자산(요약),유동부채(요약),비유동부채(요약),자본금(요약),비유동자산(요약),총자산수익률(ROA),자기자본수익률(ROE),영업이익률,당기순이익률,유동비율,자기자본비율,부채비용,비유동비율,비유동장기적합률
(주)까뮤이앤씨,13700,Dec-85,28017,20715,7302,19469,15898,3571,1396,2175,696,15480,13933,6782,7500,12537,0.02484206,0.095316352,0.111716061,0.03574914,1.111031364,0.260627476,2.762,0.540958762,0.877818233
(주)까뮤이앤씨,13700,Dec-86,41156,35656,5500,10820,9566,1254,1374,-120,-1756,28981,32006,3650,7500,12175,-0.042666926,-0.319272727,-0.011090573,-0.162292052,0.905486471,0.133637866,4.754133333,0.299794661,1.091928251
(주)까뮤이앤씨,13700,Dec-87,38418,30624,7794,33147,26439,6707,1344,5363,2299,27342,23489,7136,7500,11076,0.059841741,0.29497049,0.161794431,0.06935771,1.164034229,0.202873653,4.083333333,0.644275912,0.756764143
(주)까뮤이앤씨,13700,Dec-88,45265,36429,8836,23726,19070,4656,1394,3262,1058,33618,27673,8756,7500,11647,0.023373467,0.119737438,0.137486302,0.04459243,1.21483034,0.195206009,4.8572,0.751781575,0.716473917
(주)까뮤이앤씨,13700,Dec-89,77134,45860,31274,40982,36119,4863,1623,3240,1043,50948,37239,8620,12000,26185,0.013521923,0.033350387,0.079059099,0.025450198,1.368135557,0.405450255,3.821583333,0.329196105,1.269883608
(주)까뮤이앤씨,13700,Dec-90,99906,66440,33466,63941,55252,8688,2176,6513,3058,73610,60561,5879,12000,26296,0.030608772,0.091376322,0.101859527,0.047825339,1.215468701,0.334974876,5.536666667,0.223570125,1.47077577
(주)까뮤이앤씨,13700,Dec-91,112770,78351,34419,75532,65962,9570,3443,6127,1500,77984,55323,23028,12000,34786,0.01330141,0.04358058,0.081117937,0.019859133,1.409612639,0.305214153,6.52925,0.661990456,0.993091241
(주)까뮤이앤씨,13700,Dec-92,142806,107146,35660,105548,92812,12737,3277,9459,1984,106540,90291,16855,12000,36266,0.013892974,0.055636568,0.089617994,0.018797135,1.179962565,0.249709396,8.928833333,0.464760382,1.256835904
(주)까뮤이앤씨,13700,Dec-93,145583,97910,47673,151021,138863,12158,4644,7514,1980,103895,82458,15451,16800,41688,0.013600489,0.041532943,0.04975467,0.013110759,1.259974775,0.327462685,5.827916667,0.370634235,1.292611082
(주)까뮤이앤씨,13700,Dec-94,125060,67556,57504,116913,106554,10360,4390,5970,2051,76288,48064,19491,22576,48772,0.016400128,0.035667084,0.051063611,0.017542959,1.587217044,0.459811291,2.992336995,0.399635036,1.159388594
(주)까뮤이앤씨,13700,Dec-95,147953,90219,57734,61897,53705,8192,4573,3619,804,89396,66742,23477,22576,58557,0.005434158,0.013925936,0.0584681,0.012989321,1.339426448,0.390218515,3.99623494,0.400925594,1.271513256
(주)까뮤이앤씨,13700,Dec-96,154650,99344,55305,64479,51544,12935,6232,6703,364,102636,60433,38911,22576,52013,0.002353702,0.006581683,0.103956327,0.005645249,1.69834362,0.357616279,4.40042523,0.748101436,0.845918649
(주)까뮤이앤씨,13700,Dec-97,179204,127953,51251,83028,70379,12649,5947,6702,135,120702,77691,50262,22576,58503,0.000753331,0.002634095,0.080719757,0.001625958,1.553616249,0.2859925,5.667655918,0.859135429,0.803193388
(주)까뮤이앤씨,13700,Dec-98,203143,115389,87754,78378,68223,10155,4181,5974,348,111942,85562,29827,22576,91201,0.001713079,0.003965631,0.076220368,0.004440021,1.308314439,0.431981412,5.111135719,0.327046853,1.740377459
(주)까뮤이앤씨,13700,Dec-99,189039,101666,87373,88742,81241,7501,4178,3323,528,69376,96228,5438,22576,119664,0.002793074,0.006043057,0.037445629,0.005949832,0.7209544,0.462195632,4.503277817,0.04544391,4.271578496
(주)까뮤이앤씨,13700,Dec-00,184453,97704,86749,89074,76534,12540,3623,8918,260,103458,50703,47001,22576,80995,0.001409573,0.002997153,0.100119002,0.002918921,2.040470978,0.470304088,4.327781715,0.58029508,1.164105955
(주)까뮤이앤씨,13700,Dec-01,176994,89243,87751,82970,71531,11438,3559,7879,512,99265,56432,32811,22576,77729,0.002892753,0.005834691,0.094962034,0.006170905,1.759019705,0.495785168,3.953003189,0.422120444,1.403379854
(주)까뮤이앤씨,13700,Dec-02,163063,74826,88237,82173,72228,9945,3531,6415,449,87514,44858,29969,22576,75549,0.002753537,0.005088568,0.078067005,0.005464082,1.950911766,0.541122143,3.314448972,0.396682947,1.437796175
(주)까뮤이앤씨,13700,Dec-03,153619,63066,90553,92898,84260,8638,3858,4780,1627,83020,41446,21620,22576,70599,0.010591138,0.017967378,0.051454283,0.017513832,2.003088356,0.589464845,2.793497519,0.306236632,1.597407005
(주)까뮤이앤씨,13700,Dec-04,161260,68406,92854,97971,88143,9828,4014,5813,2681,88083,47437,20970,22576,73177,0.016625326,0.028873285,0.059333885,0.027365241,1.856841706,0.575803051,3.030076187,0.286565451,1.680452854
(주)까뮤이앤씨,13700,Dec-05,159953,58598,101356,100453,85751,14702,6218,8484,4179,86609,43602,14996,22576,73344,0.026126425,0.041230909,0.084457408,0.041601545,1.986353837,0.633657176,2.595588235,0.204461169,1.952091983
(주)까뮤이앤씨,13700,Dec-06,154179,48868,105311,94930,86685,8245,4952,3293,3220,74467,36737,12131,22576,79712,0.020884816,0.030576103,0.034688718,0.03391973,2.02702997,0.683043735,2.164599575,0.152185367,2.296712479
(주)까뮤이앤씨,13700,Dec-07,160407,52460,107947,85468,71641,13827,7423,6404,2059,72372,39859,12601,22576,88035,0.012836098,0.019074175,0.074928628,0.024090888,1.815700344,0.672956916,2.323706591,0.143136253,2.502629559
(주)까뮤이앤씨,13700,Dec-08,276393,117885,158507,157740,141549,16192,9120,7072,3330,129194,84974,32912,22576,147199,0.012048062,0.021008536,0.04483327,0.021110688,1.520394474,0.573486208,5.221739901,0.223588475,2.652807814
(주)까뮤이앤씨,13700,Dec-09,369215,206952,162263,291864,272531,19332,12048,7284,2495,212140,141843,65110,22576,157075,0.00675758,0.015376272,0.024956829,0.008548502,1.495597245,0.439481061,9.166947201,0.414515359,1.791334991
(주)까뮤이앤씨,13700,Dec-10,351672,187644,164028,219370,193414,25956,8532,17424,1355,174091,140595,47048,22576,177581,0.003853022,0.008260785,0.079427451,0.006176779,1.238244603,0.466423258,8.311614103,0.264938254,2.550571642
(주)까뮤이앤씨,13700,Dec-11,248885,202802,46083,90048,108257,-18209,109759,-127968,-115818,76965,183134,19668,22576,171920,-0.46534745,-2.513247835,-1.421108742,-1.286180704,0.420266035,0.185157804,8.983079376,0.114402047,4.06969037
(주)까뮤이앤씨,13700,Dec-12,203481,162718,40763,90977,84498,6479,2605,3874,-4642,119572,127126,35593,22576,83910,-0.022812941,-0.113877781,0.042582191,-0.051023885,0.940578639,0.200328286,7.207609851,0.42418067,1.44252093
(주)까뮤이앤씨,13700,Dec-13,167635,133919,33716,83569,80042,3526,4612,-1085,-12045,109234,117023,16897,22576,58401,-0.071852537,-0.357248784,-0.012983283,-0.144132394,0.933440435,0.20112745,5.931963147,0.289327238,1.479517645
(주)까뮤이앤씨,13700,Dec-14,129648,93950,35697,123568,115393,8175,5325,2850,2285,34559,82445,11505,22576,95089,0.017624645,0.064010981,0.023064224,0.018491843,0.419176421,0.275339962,4.161498937,0.120991913,2.790088319
(주)까뮤이앤씨,13700,Dec-15,129465,83679,45786,132370,121523,10848,6818,4030,5169,62980,62672,21007,22576,66486,0.039925849,0.112894771,0.030444965,0.039049634,1.004914475,0.353655428,3.706546775,0.315961255,1.525503063
(주)까뮤이앤씨,13700,Dec-16,142978,91865,51113,139708,128536,11172,6729,4443,3256,76843,80617,11248,22576,66136,0.022772734,0.063701994,0.031802044,0.023305752,0.953186053,0.357488565,4.069144224,0.170073787,1.955298013
(주)까뮤이앤씨,13700,Dec-17,139938,80832,59106,172177,153325,18852,8761,10091,8437,72411,69694,11138,22576,67527,0.060290986,0.142743545,0.058608293,0.049001899,1.038984705,0.422372765,3.580439405,0.164941431,2.002936466
(주)까뮤이앤씨,13700,Dec-18,142240,82677,59563,116297,104504,11793,7742,4050,1739,42851,62381,20297,22576,99389,0.012225816,0.029195977,0.03482463,0.014953094,0.686923903,0.41875,3.662207654,0.204217771,2.318218926
(주)까뮤이앤씨,13700,Dec-19,168876,97944,70932,283421,255159,28262,13417,14845,13495,74634,52784,45160,22576,94242,0.079910704,0.190252636,0.052377911,0.047614679,1.413951197,0.42002416,4.338412473,0.479191868,1.391313334
(주)대우건설,47040,Dec-00,5113467,4201851,911616,28776,25046,3731,5566,-1835,1987,3385814,1416399,2785452,179000,1727653,0.000388582,0.002179646,-0.063768418,0.069050598,2.390438005,0.178277478,23.47402793,1.61227515,0.582790006
(주)대우건설,47040,Dec-01,4951601,3335743,1615858,3041352,2658276,383076,167620,215456,146495,3169981,1324775,2010969,720581,1781620,0.029585381,0.090660813,0.070842178,0.048167723,2.392844823,0.326330413,4.629242236,1.128730594,0.65223774
(주)대우건설,47040,Dec-02,4860447,3126161,1734286,3451065,2997614,453451,142772,310680,121644,2978109,1362517,1763644,830230,1882338,0.025027328,0.07014068,0.090024384,0.035248249,2.185740802,0.356816153,3.765415608,0.936943312,0.725685982
(주)대우건설,47040,Dec-03,5300933,3398458,1902475,4231084,3738212,492872,180179,312693,163745,3349445,1889337,1509122,1672606,1951488,0.030889845,0.086069462,0.073903756,0.038700484,1.772815014,0.358894368,2.031834754,0.773318616,0.613342184
(주)대우건설,47040,Dec-04,5216865,3147970,2068896,4780398,4163956,616442,191691,424751,247798,3318768,1930419,1217550,1696452,1898097,0.047499408,0.119773058,0.088852644,0.05183627,1.719195677,0.396578329,1.855619257,0.641458261,0.651371207
(주)대우건설,47040,Dec-05,5601513,3175668,2425845,5075640,4408657,666983,235524,431459,406718,3719710,2030349,1145319,1696452,1881803,0.072608597,0.167660341,0.085005832,0.080131373,1.832054489,0.433069601,1.871946863,0.608628533,0.662193752
(주)대우건설,47040,Dec-06,6084687,3310920,2773767,5729109,4833640,895469,266701,628768,438298,4064823,2240497,1070423,1696452,2019864,0.072032957,0.158015435,0.109749701,0.076503694,1.814250588,0.45586026,1.951673257,0.529948056,0.730016354
(주)대우건설,47040,Dec-07,6703413,3642130,3061284,6066559,5203117,863442,302525,560917,938030,4910196,2626160,1015970,1628594,1793217,0.139933195,0.306417177,0.092460487,0.154623074,1.869724617,0.45667536,2.236364619,0.566562775,0.678076613
(주)대우건설,47040,Dec-08,9242052,5959494,3282558,6577701,5899235,678467,334476,343991,247004,4992591,3689569,2269924,1628594,4249461,0.026726099,0.075247414,0.052296539,0.037551722,1.353163744,0.355176318,3.659287091,0.53416751,1.090019592
(주)대우건설,47040,Dec-09,8841021,5785898,3055122,7097387,6536463,560923,341449,219474,80003,4928903,3465290,2320608,1628594,3912118,0.009049068,0.026186516,0.030923212,0.011272177,1.422363785,0.345562164,3.552695147,0.593184561,0.990609749
(주)대우건설,47040,Dec-10,9214340,5893878,3320462,6734285,6610979,123306,485836,-362530,-749023,5119297,3054226,2839652,2078113,4095043,-0.081288839,-0.225577947,-0.05383348,-0.111225319,1.676135623,0.360358094,2.836168197,0.69343643,0.832704084
(주)대우건설,47040,Dec-11,8984782,5624336,3360446,7031864,6363202,668662,326981,341681,226757,5812856,3577247,2047089,2078113,3171926,0.025237897,0.067478245,0.048590388,0.032247068,1.624952373,0.374015307,2.706463027,0.645377288,0.768914104
(주)대우건설,47040,Dec-12,9357600,5961930,3395670,8180270,7374679,805590,440374,365216,159399,6316473,3996094,1965836,2078113,3041126,0.017034175,0.046941841,0.044645959,0.019485787,1.580661766,0.362878302,2.868915213,0.646417149,0.752018881
(주)대우건설,47040,Dec-13,9721383,7099823,2621560,8417075,8118979,298096,551195,-253099,-743608,6702263,4453539,2646284,2078113,3019120,-0.076491997,-0.283650956,-0.030069709,-0.088345179,1.504929675,0.269669449,3.416475909,0.876508387,0.639048751
(주)대우건설,47040,Dec-14,9889840,7240621,2649219,9853092,9131755,721338,305857,415480,107280,6834995,4104209,3136411,2078113,3054845,0.010847496,0.040494953,0.042167474,0.010887953,1.665362315,0.267872787,3.48422824,1.026700536,0.585833913
(주)대우건설,47040,Dec-15,9650769,6866197,2784572,9877475,9189470,688005,353444,334561,146232,6461371,4458115,2408082,2078113,3189397,0.015152368,0.052515072,0.033871106,0.014804593,1.449350454,0.288533691,3.304053726,0.755027361,0.710935882
(주)대우건설,47040,Dec-16,9367313,7353420,2013892,10964616,10894681,69935,536013,-466078,-762006,5849182,6081131,1272290,2078113,3518131,-0.08134734,-0.378374809,-0.042507462,-0.069496825,0.961857589,0.214991451,3.538508734,0.36163804,1.050062037
(주)대우건설,47040,Dec-17,8247701,6032584,2215117,11332056,10601570,730486,373556,356930,222794,4792723,4984845,1047739,2078113,3454978,0.027012861,0.100578886,0.031497373,0.01966051,0.961458782,0.268573873,2.902914327,0.303254898,1.105291613
(주)대우건설,47040,Dec-18,8137774,5936051,2201723,10204675,9256297,948378,378888,569490,247631,4649787,4554288,1381763,2078113,3487987,0.03042982,0.11247146,0.055806775,0.024266427,1.02096903,0.270555928,2.856462088,0.396149126,1.008124858
(주)대우건설,47040,Dec-19,8734473,6559696,2174777,8091939,7470789,621150,464997,156153,7780,5354032,4631807,1927889,2078113,3380442,0.000890723,0.003577378,0.019297353,0.000961451,1.155927266,0.248987775,3.156563671,0.570306782,0.843844312
(주)대원,7680,Dec-99,119155,73099,46056,108231,97859,10372,6864,3508,1333,94159,64461,8638,5000,24996,0.011187109,0.028943026,0.032412155,0.01231625,1.460712679,0.386521757,14.6198,0.345575292,1.832820062
(주)대원,7680,Dec-00,114416,60635,53782,117044,101967,15077,6632,8445,818,83238,40993,19641,5000,31178,0.00714935,0.01520955,0.072152353,0.006988825,2.0305418,0.470052527,12.1268,0.629963436,1.265289558
(주)대원,7680,Dec-01,125609,67278,58331,113860,97949,15910,7898,8012,4503,84344,42274,25004,5000,41265,0.035849342,0.077197374,0.070367118,0.039548568,1.995174339,0.464385514,13.4556,0.605937235,1.375316624
(주)대원,7680,Dec-02,159394,91586,67808,139780,114023,25757,9517,16240,9552,130827,69059,22527,5000,28567,0.059926973,0.140868334,0.116182573,0.068335957,1.894423609,0.425411245,18.3172,0.788567228,1.037781088
(주)대원,7680,Dec-03,163401,85289,78112,160548,128806,31742,14827,16915,10339,122370,61939,23351,5000,41032,0.063273787,0.132361225,0.105357899,0.064398186,1.975653466,0.47803869,17.058,0.569092416,1.44728581
(주)대원,7680,Dec-04,180051,88085,91966,178661,139354,39307,16359,22948,15961,134487,59158,28927,5000,45564,0.088647106,0.17355327,0.128444372,0.089336789,2.273352716,0.510777502,17.617,0.634865244,1.34300115
(주)대원,7680,Dec-05,203544,94340,109203,251318,207874,43444,12203,31241,22350,149532,80580,13760,5000,54012,0.109804268,0.204664707,0.124308645,0.088931155,1.855696203,0.536510713,18.868,0.254758202,2.879104478
(주)대원,7680,Dec-06,216965,90946,126020,255087,206069,49018,18229,30789,21611,146761,73898,17048,5000,70204,0.099605927,0.171488653,0.120699996,0.084720115,1.985994208,0.580828333,18.1892,0.242835166,3.184143687
(주)대원,7680,Dec-07,228188,86200,141988,174200,139624,34577,13030,21546,17252,150893,42039,44161,5000,77295,0.075604326,0.121503226,0.123685419,0.099035591,3.589357501,0.62224131,17.24,0.571330616,1.572282907
(주)대원,7680,Dec-08,280738,124576,156162,137175,113570,23605,11359,12246,5095,171769,71857,52718,5000,108969,0.018148594,0.032626375,0.089272827,0.037142336,2.390428212,0.556255299,24.915,0.483788968,1.887955231
(주)대원,7680,Dec-09,416934,263962,152972,163918,145105,18814,11155,7659,5686,293894,135125,128837,5000,123040,0.01363765,0.037170201,0.046724582,0.034688076,2.174978723,0.366897399,52.7924,1.047114759,0.919327241
(주)대원,7680,Dec-10,393302,239185,154117,216445,193877,22568,10184,12384,12773,243481,143724,95461,5000,149821,0.032476316,0.082878592,0.057215459,0.059012682,1.694087278,0.391854097,47.837,0.637167019,1.491334946
(주)대원,7680,Dec-11,414773,224398,190375,303596,261374,42222,9984,32238,28959,238332,150452,73946,5000,176441,0.069818913,0.152115561,0.10618717,0.095386632,1.584106559,0.458986,44.8796,0.419097602,2.234958073
(주)대원,7680,Dec-12,501158,304409,196748,282437,266650,15787,11475,4312,12952,313331,207943,96467,5000,187827,0.025844145,0.065830402,0.015267122,0.045858014,1.506811963,0.392587552,60.882,0.513594957,1.851114155
(주)대원,7680,Dec-13,569577,365387,204190,256239,237808,18431,12009,6421,3317,386716,258169,107218,5000,182861,0.00582362,0.016244674,0.025058637,0.012944946,1.49791803,0.358494111,73.0774,0.586336069,1.629515764
(주)대원,7680,Dec-14,529019,351206,177813,298595,297204,1392,30093,-28701,-28696,305553,274288,76918,5000,223466,-0.054243798,-0.161383026,-0.096120163,-0.096103418,1.113986029,0.336118362,70.2412,0.344204487,2.727923045
(주)대원,7680,Dec-15,362195,167916,194280,250427,234739,15688,9279,6409,15098,155918,127410,40506,5000,206277,0.041684728,0.07771258,0.025592288,0.060289026,1.223750098,0.536394659,33.5832,0.196367021,4.532962686
(주)대원,7680,Dec-16,368105,162677,205428,226696,198897,27799,10286,17513,36888,236228,135460,27216,5000,131876,0.100210538,0.179566563,0.077253238,0.162720119,1.743894877,0.558069029,32.5352,0.206375686,4.093493916
(주)대원,7680,Dec-17,392649,155729,236919,260758,222689,38069,14728,23342,23297,274399,123891,31838,5525,118250,0.05933289,0.098333186,0.08951595,0.089343376,2.214842079,0.603387767,28.18624434,0.269243129,3.164895752
(주)대원,7680,Dec-18,413728,145041,268687,319582,275216,44366,15076,29290,32707,302004,91272,53769,5525,111725,0.079054355,0.121729001,0.091650969,0.102343061,3.30883513,0.649429094,26.25176471,0.481262027,1.884254731
(주)대원,7680,Dec-19,424534,151435,273099,153482,128450,25032,14328,10705,8584,259630,83453,67982,5539,164905,0.020219817,0.031431825,0.069747593,0.055928382,3.111092471,0.643291232,27.33977252,0.412249477,2.242964595
(주)동원개발,13120,Dec-97,104330,94572,9758,71063,56442,14621,5999,8622,2446,76711,44462,50110,5900,27619,0.023444838,0.25066612,0.121328962,0.034420162,1.725316,0.093530145,16.02915254,1.814330714,0.493108374
(주)동원개발,13120,Dec-98,120938,67767,53171,41576,31317,10259,2952,7307,3941,26965,40463,27304,45404,93973,0.032586945,0.074119351,0.175750433,0.094790264,0.666411289,0.43965503,1.492533697,0.290551541,1.292471255
(주)동원개발,13120,Dec-99,120989,66230,54759,36548,30629,5919,4239,1680,1558,33625,59314,6915,45404,3547,0.012877204,0.028451944,0.045966948,0.042628872,0.566898203,0.452594864,1.45866003,1.949534818,0.067795638
(주)동원개발,13120,Dec-00,141400,85663,55738,35767,27755,8012,5261,2751,978,45356,24689,60973,45404,3887,0.006916549,0.017546378,0.076914474,0.027343641,1.837093442,0.394183917,1.886661968,15.68639053,0.036539854
(주)동원개발,13120,Dec-01,176978,127182,49796,70555,58688,11867,7038,4830,3873,144162,83189,43992,45404,3566,0.021884076,0.077777332,0.068457232,0.054893346,1.732945462,0.281368306,2.80109682,12.3365115,0.039889928
(주)동원개발,13120,Dec-02,213270,158926,54344,121215,103965,17249,9162,8087,4548,208560,148163,10764,45404,4256,0.021325081,0.083689092,0.066716165,0.037520109,1.407638884,0.254813148,3.500286318,2.529135338,0.075772682
(주)동원개발,13120,Dec-03,201602,133407,68196,254105,214516,39589,14946,24643,18179,196260,122372,11035,45404,5342,0.090172717,0.266569887,0.096979595,0.071541292,1.603798255,0.338268776,2.938221302,2.065705728,0.094650862
(주)동원개발,13120,Dec-04,263768,160273,103494,371669,299812,71858,17099,54759,40661,257956,153548,6725,45404,5812,0.154154408,0.392882679,0.147332707,0.109401107,1.679969781,0.392369023,3.529931284,1.157088782,0.111492643
(주)동원개발,13120,Dec-05,222966,81186,141780,190426,143589,46837,9659,37178,30909,199324,75684,5502,45404,5013,0.138626517,0.218006771,0.195235945,0.16231502,2.633634586,0.635881704,1.788080345,1.097546379,0.098475622
(주)동원개발,13120,Dec-06,233385,57940,175445,183452,129201,54251,5528,48723,36934,218203,48581,9359,45404,9888,0.15825353,0.210516116,0.265589909,0.201327868,4.49152961,0.751740686,1.276099022,0.946500809,0.180559867
(주)동원개발,13120,Dec-07,225368,43095,182273,80223,63034,17188,5767,11422,10551,209059,32161,10934,45404,16309,0.046816762,0.057885699,0.142378121,0.131520886,6.50038867,0.808779419,0.94914545,0.670427371,0.289484895
(주)동원개발,13120,Dec-08,225258,43118,182139,59302,52628,6674,5069,1605,3934,185074,32501,10617,45404,40184,0.017464419,0.021598889,0.027064854,0.066338403,5.694409403,0.808583085,0.949652013,0.264209636,0.71730244
(주)동원개발,13120,Dec-09,305815,123054,182762,62430,57183,5247,4235,1011,557,270752,78516,44537,45404,35063,0.001821363,0.003047679,0.016194137,0.008921993,3.448367212,0.597620792,2.71017972,1.270199355,0.389844454
(주)동원개발,13120,Dec-10,293135,105654,187480,106728,91799,14929,5056,9873,4711,270955,95111,10544,45404,22180,0.016071094,0.025128014,0.092506184,0.044140244,2.848829263,0.639570981,2.326997621,0.475383228,0.396439551
(주)동원개발,13120,Dec-11,325725,116098,209628,216368,184215,32154,6262,25892,17796,290686,86485,29612,45404,35039,0.054635045,0.084893239,0.119666494,0.082248761,3.361114644,0.643571591,2.556977359,0.845115443,0.467087021
(주)동원개발,13120,Dec-12,419752,177446,242307,384862,332453,52409,10562,41847,34495,401278,134883,42563,45404,18475,0.082179477,0.142360724,0.108732481,0.08962953,2.97500797,0.577260913,3.908157872,2.303815968,0.21002194
(주)동원개발,13120,Dec-13,387098,114940,272158,318263,262038,56225,11929,44296,32847,375852,67969,46971,45404,11246,0.084854481,0.120690922,0.139180489,0.103207096,5.529756212,0.703072607,2.531495022,4.176685044,0.121742896
(주)동원개발,13120,Dec-14,433463,105513,327950,340087,251888,88199,11008,77191,59015,422900,95040,10473,45404,10563,0.136147722,0.179951212,0.226974274,0.173529126,4.449705387,0.7565813,2.323870144,0.991479693,0.189040213
(주)동원개발,13120,Dec-15,546034,132519,413515,514967,385286,129681,12559,117122,90155,533948,120523,11996,45404,12086,0.165108766,0.218021112,0.227435933,0.17506947,4.430258125,0.757306322,2.918663554,0.992553368,0.210557491
(주)동원개발,13120,Dec-16,654000,149741,504259,534393,389586,144808,13658,131149,97982,638367,137035,12706,45404,15633,0.149819572,0.194308877,0.245416763,0.183351953,4.658423031,0.771038226,3.297969342,0.812767863,0.269024264
(주)동원개발,13120,Dec-17,703631,108833,594798,563013,408224,154790,11749,143040,100618,683771,92140,16693,45404,19860,0.142998248,0.169163313,0.254061629,0.178713458,7.421000651,0.845326599,2.396991454,0.840533736,0.319822214
(주)동원개발,13120,Dec-18,877700,174436,703264,607891,435202,172689,12615,160074,121942,854510,158035,16401,45404,23190,0.138933576,0.173394344,0.263326814,0.200598463,5.407093365,0.801257833,3.841864153,0.707244502,0.375212361
(주)동원개발,13120,Dec-19,929794,158656,771138,642629,521534,121094,14985,106109,84697,888352,139856,18800,45404,41442,0.09109222,0.109833778,0.165117043,0.131797662,6.351904816,0.829364354,3.494317681,0.45364606,0.645473802
(주)삼일기업공사,2290,Dec-97,29566,15936,13630,42562,38079,4482,2689,1793,426,22375,12584,3352,6200,7191,0.014408442,0.031254585,0.04212678,0.010008928,1.778051494,0.461002503,2.570322581,0.466138228,0.752826633
(주)삼일기업공사,2290,Dec-98,26218,11817,14401,18791,15728,3062,2739,323,866,18607,3943,7875,6200,7612,0.033030742,0.060134713,0.01718908,0.046085892,4.718995689,0.549279121,1.906129032,1.034550709,0.540817052
(주)삼일기업공사,2290,Dec-99,30460,14457,16003,30315,25315,5000,3501,1499,2085,20966,6283,8173,6200,9494,0.068450427,0.130288071,0.049447468,0.068777833,3.336940952,0.525377544,2.331612903,0.86085949,0.660544076
(주)삼일기업공사,2290,Dec-00,33079,13688,19391,30804,24905,5899,2040,3858,3709,25538,7212,5659,6200,7541,0.112125518,0.191274303,0.125243475,0.120406441,3.541042707,0.586202727,2.075967742,0.750430977,0.635888355
(주)삼일기업공사,2290,Dec-01,30826,8539,22287,36456,30780,5677,2060,3617,3206,24094,6065,2474,6200,6733,0.104003114,0.143850675,0.099215493,0.087941628,3.972629843,0.722993577,1.377258065,0.367443933,0.776227807
(주)삼일기업공사,2290,Dec-02,32521,7750,24771,38077,32446,5631,2184,3447,2794,24503,5246,2504,6200,8019,0.085913717,0.112793186,0.09052709,0.07337763,4.670796798,0.761692445,1.25,0.312258386,0.921300551
(주)삼일기업공사,2290,Dec-03,36805,10159,26646,37115,32606,4509,2501,2009,1874,30402,7396,2763,6200,6403,0.050916995,0.070329505,0.054129058,0.050491715,4.110600324,0.72397772,1.638548387,0.431516477,0.714381346
(주)삼일기업공사,2290,Dec-04,37078,9083,27994,38127,34256,3870,2341,1529,1535,29409,6904,2180,6200,7668,0.041399212,0.054833179,0.040102814,0.040260183,4.259704519,0.75502333,1.46516129,0.284298383,0.9150358
(주)삼일기업공사,2290,Dec-05,43074,12814,30259,42260,37159,5101,2220,2881,2451,34046,11846,969,6200,9028,0.056902075,0.081000694,0.068173213,0.057998107,2.874050312,0.70250505,2.066935484,0.107332743,1.259310922
(주)삼일기업공사,2290,Dec-06,45628,11579,34049,43538,37141,6397,2500,3896,4100,39384,10602,977,6200,6244,0.089857105,0.120414696,0.089485048,0.09417061,3.714770798,0.746230385,1.867580645,0.156470211,0.870001393
(주)삼일기업공사,2290,Dec-07,41084,5672,35412,27160,23658,3502,2727,774,1673,34797,5031,641,6200,6287,0.040721449,0.047243872,0.028497791,0.061597938,6.916517591,0.861941388,0.91483871,0.101956418,0.919017687
(주)삼일기업공사,2290,Dec-08,45309,8463,36846,34142,31264,2878,2318,560,1558,38858,7832,632,6200,6452,0.034386104,0.042284101,0.016402085,0.045632945,4.961440245,0.813215917,1.36516129,0.097954123,0.944379391
(주)삼일기업공사,2290,Dec-09,48572,7925,40647,37181,30730,6451,2642,3809,3926,41633,7258,667,6200,6939,0.080828461,0.096587694,0.102444797,0.105591566,5.73615321,0.836840155,1.278225806,0.096123361,1.010484928
(주)삼일기업공사,2290,Dec-10,48505,6092,42414,40099,35788,4310,2682,1628,2076,41924,5546,545,6200,6581,0.042799711,0.048946103,0.040599516,0.051771865,7.559322034,0.87440729,0.982419355,0.082814162,0.975685693
(주)삼일기업공사,2290,Dec-11,51735,7474,44261,38667,34865,3802,2376,1425,1989,44735,6772,702,6200,7000,0.038445926,0.044937982,0.036853131,0.051439212,6.605877141,0.855533005,1.205483871,0.100285714,1.014198783
(주)삼일기업공사,2290,Dec-12,54984,7991,46993,52924,47167,5757,3204,2553,3042,48185,7187,804,6200,6799,0.055325186,0.064733045,0.048238984,0.057478649,6.704466398,0.854666812,1.288870968,0.118252684,0.970731011
(주)삼일기업공사,2290,Dec-13,53082,4981,48101,31435,27930,3505,2898,607,1418,46458,4294,687,6200,6624,0.026713387,0.029479637,0.019309687,0.045108955,10.81928272,0.906164048,0.803387097,0.103713768,0.96181211
(주)삼일기업공사,2290,Dec-14,61727,12214,49513,64987,61484,3503,2543,960,1598,54787,11547,667,6200,6940,0.025888185,0.032274352,0.014772185,0.024589533,4.744695592,0.802128728,1.97,0.09610951,1.010630552
(주)삼일기업공사,2290,Dec-15,62470,10081,52389,73290,67033,6257,3015,3242,3186,55540,9213,868,6200,6930,0.05100048,0.060814293,0.04423523,0.043471142,6.028438077,0.838626541,1.625967742,0.125252525,0.980475382
