회사명,거래소코드,회계년도,자산총계,부채총계,자본총계,매출액,매출원가,매출총이익,판매비와 관리비,영업이익,당기순이익
(주)심원,56225,Dec-09,2724,3441,-717,3834,2559,1276,1103,173,272
(주)심원,56225,Dec-15,23652,26450,-2798,25133,20878,4255,2793,1462,-12536
(주)심원,56225,Dec-16,47227,38312,8915,17453,12239,5213,2830,2383,10095
(주)심원,56225,Dec-08,30086,31075,-989,34236,33321,914,1305,-391,-615
(주)심원,56225,Dec-18,63116,39919,23197,69022,53784,15238,2710,12527,16889
(주)심원,56225,Dec-19,89301,44496,44805,8260,5595,2665,372,2293,10932
(주)심원,56225,Dec-17,72245,63525,8720,48186,40618,7568,2758,4810,1526
(주)심원개발,66259,Dec-13,16868,7239,9629,496,251,245,18,227,-97
(주)심원개발,66259,Dec-14,28670,18570,10099,1006,977,29,173,-144,-515
(주)심원개발,66259,Dec-15,32043,31959,84,88647,94022,-5375,3682,-9057,-10016
(주)심원개발,66259,Dec-16,41221,38485,2736,186933,178908,8025,6370,1655,2652
(주)심원개발,66259,Dec-17,47240,39359,7881,258430,240944,17486,11446,6040,5145
(주)심원개발,66259,Dec-18,41964,30023,11941,347348,326654,20694,13676,7018,4059
(주)심원개발,66259,Dec-19,46933,28991,17942,354528,333939,20589,13110,7479,6001
(주)심원개발,66259,Dec-12,16984,7258,9727,32,12,20,19,1,8024
(주)심원테크,86312,Dec-19,133591,81524,52067,212997,177492,35505,3380,32125,22768
(주)심원테크,86312,Dec-18,82118,66069,16049,76138,67525,8613,2018,6595,4930
(주)썬테크,54011,Dec-08,8422,6401,2021,7132,5520,1612,1153,459,264
(주)썬테크,54011,Dec-11,11247,8125,3122,11256,9123,2133,1198,934,541
(주)썬테크,54011,Dec-12,13198,9437,3761,11530,9607,1923,887,1036,539
(주)썬테크,54011,Dec-13,17195,12621,4574,12246,10193,2053,1062,991,613
(주)썬테크,54011,Dec-14,18716,13745,4971,12638,10679,1958,1103,856,397
(주)썬테크,54011,Dec-15,14197,13807,390,11426,14176,-2750,1250,-4000,-4581
(주)썬테크,54011,Dec-16,8114,16066,-7953,9203,10779,-1576,830,-2406,-8342
(주)썬테크,54011,Dec-17,7730,16427,-8697,7746,8109,-362,643,-1006,-734
(주)썬테크,54011,Dec-07,8628,6850,1778,6238,4715,1524,1593,-69,284
(주)쓰리에스,86084,Dec-18,8591,8208,383,708,256,452,288,164,69
(주)쓰리에스,86084,Dec-19,11411,8241,3170,428,296,133,235,-103,-448
(주)쓰리에스,86084,Dec-17,8660,8347,314,334,262,72,119,-47,-111
(주)씨앤중공업,54140,Dec-09,425297,451070,-25774,814,1750,-936,6584,-7520,-30618
(주)씨앤중공업,54140,Dec-08,423504,418692,4812,97724,96160,1564,15852,-14289,-60970
(주)씨앤포스,82479,Dec-17,26831,17717,9114,10071,7823,2248,2055,193,286
(주)씨앤포스,82479,Dec-16,10274,7112,3162,9726,6548,3178,1844,1334,967
(주)씨앤포스,82479,Dec-19,29676,19938,9739,11851,9601,2249,1741,508,242
(주)씨앤포스,82479,Dec-18,26731,17225,9506,10878,7730,3149,2324,824,392
(주)씨엠에스,83429,Dec-17,10633,8961,1672,8172,7150,1022,603,419,30
(주)씨엠에스,83429,Dec-18,11014,9063,1951,8746,7264,1482,843,638,279
(주)씨엠에스,83429,Dec-19,10637,8077,2560,10800,8480,2320,1344,976,609
(주)씨엠에스,83429,Dec-16,10054,8441,1613,8360,6916,1444,715,729,-114
(주)씨엠텍,89705,Dec-19,20998,13216,7782,36146,34273,1872,1157,716,607
(주)씨엠텍,89705,Dec-18,17618,10442,7176,31868,29751,2117,981,1135,845
(주)씨케이씨,87194,Dec-18,9848,6971,2877,13412,11608,1804,999,805,981
(주)씨케이씨,87194,Dec-17,11695,9177,2518,10769,9298,1471,958,513,157
(주)아산,43311,Dec-06,36101,28074,8027,46873,38358,8515,5463,3052,1166
(주)아산,43311,Dec-07,37513,26599,10914,51494,41571,9923,5548,4375,2893
(주)아산,43311,Dec-08,37352,27415,9937,48919,38934,9985,5477,4508,2871
(주)아산,43311,Dec-09,54871,34774,20097,43380,34099,9281,5083,4198,2331
(주)아산,43311,Dec-10,64800,41544,23256,68210,56560,11649,6423,5226,3152
(주)아산,43311,Dec-11,79446,52433,27013,85737,71104,14633,7605,7028,3739
(주)아산,43311,Dec-12,82765,52847,29918,89395,76655,12740,7420,5320,3179
(주)아산,43311,Dec-05,27098,20224,6874,40229,33684,6545,4382,2164,850
(주)아산,43311,Dec-14,90735,59777,30958,99614,86918,12696,8692,4004,1586
(주)아산,43311,Dec-15,88127,55930,32197,111181,100308,10874,8336,2538,1858
(주)아산,43311,Dec-16,92346,55070,37276,104786,93673,11113,7166,3947,185
(주)아산,43311,Dec-17,90567,52888,37679,88392,80145,8247,6059,2188,719
(주)아산,43311,Dec-18,93516,55898,37618,74335,67959,6376,5395,981,279
(주)아산,43311,Dec-19,94841,57250,37591,76062,69998,6064,5706,358,256
(주)아산,43311,Dec-13,88865,56935,31929,96197,82033,14164,7631,6533,2613
(주)아시아,16162,Dec-02,8110,3712,4398,10620,7406,3214,864,2350,1426
(주)아시아,16162,Dec-03,11129,5067,6061,14530,11579,2951,1327,1624,1319
(주)아시아,16162,Dec-04,9662,3485,6177,17203,15014,2189,1889,300,116
(주)아시아,16162,Dec-05,12514,5895,6620,23709,21537,2172,1585,587,443
(주)아시아,16162,Dec-06,19489,11891,7598,50309,47040,3269,2022,1247,979
(주)아시아,16162,Dec-07,24907,15443,9464,66767,61512,5255,2916,2339,1865
(주)아시아,16162,Dec-08,24288,10134,14154,70980,63361,7619,2873,4746,4690
(주)아시아,16162,Dec-09,33554,18407,15146,44700,41139,3561,3233,328,993
(주)아시아,16162,Dec-10,44182,27211,16971,104646,96896,7750,4480,3270,1825
(주)아시아,16162,Dec-11,64610,45534,19077,137233,128767,8466,5976,2490,2105
(주)아시아,16162,Dec-12,88604,63793,24810,180038,164164,15874,6500,9374,5821
(주)아시아,16162,Dec-13,107450,69208,38242,244191,220258,23933,7153,16780,12363
(주)아시아,16162,Dec-14,105968,55858,50110,246062,213340,32722,11014,21707,11601
(주)아시아,16162,Dec-15,131201,58489,72712,273061,238832,34229,9385,24844,22463
(주)아시아,16162,Dec-16,161627,64623,97003,305160,262712,42448,9606,32842,31472
(주)아시아,16162,Dec-17,170815,50175,120639,298372,259964,38408,8661,29747,24772
(주)아시아,16162,Dec-18,206384,55581,150804,283483,242080,41403,8550,32852,30221
(주)아시아,16162,Dec-01,8515,5084,3431,10007,8014,1993,871,1122,658
(주)아시아,16162,Dec-19,199568,48693,150875,250545,214451,36094,7875,28219,26668
(주)아신,16172,Dec-02,22500,17926,4574,28461,24744,3717,3075,642,724
(주)아신,16172,Dec-03,21582,17661,3921,26238,22701,3536,3082,455,-653
(주)아신,16172,Dec-04,20480,15975,4504,27278,23934,3344,3031,313,583
(주)아신,16172,Dec-05,19783,15100,4683,30673,26247,4425,3695,730,181
(주)아신,16172,Dec-06,21455,16663,4792,30893,26488,4405,3289,1116,105
(주)아신,16172,Dec-07,24110,19065,5045,28094,24214,3880,2738,1142,255
(주)아신,16172,Dec-08,30807,20092,10715,32497,27907,4589,2883,1706,358
(주)아신,16172,Dec-09,33697,22602,11095,34349,29924,4425,3355,1070,380
(주)아신,16172,Dec-01,14909,11958,2950,32036,27581,4455,3511,944,203
(주)아신,16172,Dec-11,38436,26960,11476,46033,40509,5524,3879,1645,265
(주)아신,16172,Dec-12,49140,30869,18272,47112,41960,5152,3484,1669,211
(주)아신,16172,Dec-13,48702,30154,18547,51817,46378,5439,3866,1573,275
(주)아신,16172,Dec-14,52249,33528,18721,63892,57600,6291,4795,1497,174
(주)아신,16172,Dec-15,56134,35872,20263,64668,57695,6973,5988,985,291
(주)아신,16172,Dec-16,54081,34340,19741,55420,49714,5706,4969,737,175
(주)아신,16172,Dec-17,57250,37309,19941,65285,59702,5582,4234,1349,199
(주)아신,16172,Dec-18,55041,35324,19717,68492,62984,5509,4395,1114,230
(주)아신,16172,Dec-10,35726,24516,11211,47694,41417,6277,4985,1292,476
(주)아신,16172,Dec-19,55689,36112,19577,59410,53650,5760,4550,1210,312
(주)아이덱스,81053,Dec-17,19910,16976,2934,20311,17954,2356,1617,739,16
(주)아이덱스,81053,Dec-18,19909,16960,2949,14129,12451,1678,939,739,15
(주)아이덱스,81053,Dec-19,17690,14723,2967,13205,12152,1053,618,435,18
(주)아이덱스,81053,Dec-16,16417,14347,2070,19417,17441,1976,1130,846,350
(주)아이씨엠씨,40669,Dec-05,13435,10210,3225,29694,27693,2001,1155,846,1044
(주)아이씨엠씨,40669,Dec-06,16815,12621,4194,35863,33140,2723,1680,1043,968
(주)아이씨엠씨,40669,Dec-07,23623,17862,5761,52564,48796,3768,2301,1467,1568
(주)아이씨엠씨,40669,Dec-08,20498,13606,6892,45975,42785,3189,2297,892,1130
(주)아이씨엠씨,40669,Dec-09,20522,12706,7816,41811,39563,2248,1305,943,925
(주)아이씨엠씨,40669,Dec-04,12028,9847,2181,28199,25627,2572,1034,1538,1000
(주)아이씨엠씨,40669,Dec-11,19239,9395,9843,41312,39274,2038,1455,584,889
(주)아이씨엠씨,40669,Dec-12,18824,8399,10425,38382,36774,1607,1550,58,717
(주)아이씨엠씨,40669,Dec-13,22403,9922,12480,35120,33689,1431,1400,31,867
(주)아이씨엠씨,40669,Dec-14,28672,15344,13328,40285,38325,1960,1358,602,847
(주)아이씨엠씨,40669,Dec-15,25932,12364,13567,42234,40809,1425,1196,229,480
(주)아이씨엠씨,40669,Dec-16,26479,13727,12753,44061,42060,2001,1675,326,668
(주)아이씨엠씨,40669,Dec-17,27896,15056,12840,36908,35433,1475,1422,53,88
(주)아이씨엠씨,40669,Dec-18,30962,18083,12879,39883,38401,1482,1451,30,38
(주)아이씨엠씨,40669,Dec-10,22207,12403,9804,47332,44299,3033,1725,1308,1505
(주)아이씨엠씨,40669,Dec-19,31008,17851,13157,40664,39205,1459,1410,49,279
(주)아이에스테크,13353,Dec-02,24401,23233,1168,26139,25096,1042,1532,-490,-913
(주)아이에스테크,13353,Dec-03,30814,27310,3504,44688,42345,2342,2074,269,1241
(주)아이에스테크,13353,Dec-04,30852,23229,7624,59173,56371,2801,2429,372,2230
(주)아이에스테크,13353,Dec-01,12343,11063,1281,24135,22512,1623,1284,339,414
(주)아이에스테크,13353,Dec-06,26946,13049,13896,38958,34925,4034,2531,1503,1857
(주)아이에스테크,13353,Dec-07,34435,19014,15421,32956,29307,3649,2753,896,1564
(주)아이에스테크,13353,Dec-08,34740,17461,17279,51303,47794,3509,2541,968,1898
(주)아이에스테크,13353,Dec-09,44052,24440,19611,45705,41552,4153,2216,1937,2373
(주)아이에스테크,13353,Dec-10,50345,24979,25365,84066,73304,10762,5828,4935,5804
(주)아이에스테크,13353,Dec-11,75919,37784,38135,90266,75410,14856,4378,10478,10727
(주)아이에스테크,13353,Dec-12,94993,29387,65607,82044,66854,15190,7747,7443,9988
(주)아이에스테크,13353,Dec-13,85882,16401,69482,71486,58889,12598,11719,879,3917
(주)아이에스테크,13353,Dec-14,79899,14650,65248,58995,49801,9194,6130,3064,5765
(주)아이에스테크,13353,Dec-15,82228,15680,66548,47286,44492,2794,2710,84,1359
(주)아이에스테크,13353,Dec-16,81199,14084,67115,51070,46847,4223,4476,-253,567
(주)아이에스테크,13353,Dec-17,71548,9462,62085,25615,28476,-2860,3043,-5903,-5030
(주)아이에스테크,13353,Dec-18,74056,4220,69836,15473,20168,-4695,2516,-7211,6611
(주)아이에스테크,13353,Dec-19,81766,9256,72510,21126,17786,3340,1717,1623,1590
(주)아이에스테크,13353,Dec-05,36020,23940,12079,39918,33618,6300,2356,3944,4576
(주)아이엠,65161,Dec-12,9138,9717,-579,8257,7421,836,557,279,323
(주)아이엠,65161,Dec-13,9408,8702,706,11487,9284,2204,757,1446,1285
(주)아이엠,65161,Dec-14,11916,11176,740,12812,11097,1714,1384,330,334
(주)아이엠,65161,Dec-15,13368,11878,1490,16160,13852,2308,1410,899,850
(주)아이엠,65161,Dec-11,9926,10815,-889,2907,3060,-152,394,-546,-625
(주)아이엠,65161,Dec-17,11117,10332,785,14715,14031,684,1100,-416,-225
(주)아이엠,65161,Dec-18,12233,12014,219,17709,17631,78,938,-860,-1271
(주)아이엠,65161,Dec-19,11641,10794,848,18845,17445,1401,1549,-148,629
(주)아이엠,65161,Dec-16,12734,11674,1061,16549,15272,1277,1285,-8,71
(주)아이엠티,30235,Dec-03,9520,5579,3942,20959,19467,1492,836,656,599
(주)아이엠티,30235,Dec-04,12492,8318,4174,24126,22469,1658,881,776,233
(주)아이엠티,30235,Dec-05,12503,8327,4176,23995,22324,1671,931,739,301
(주)아이엠티,30235,Dec-06,12775,8595,4180,26507,24877,1630,980,649,304
(주)아이엠티,30235,Dec-07,12670,9137,3533,33100,31307,1792,1121,671,353
(주)아이엠티,30235,Dec-08,10866,7573,3293,30716,30357,359,931,-572,1025
(주)아이엠티,30235,Dec-09,19094,14047,5047,25914,25644,270,912,-643,-581
(주)아이엠티,30235,Dec-10,23518,17986,5533,35287,33359,1928,1297,632,485
(주)아이엠티,30235,Dec-11,32491,26708,5783,39611,37060,2551,1650,902,250
(주)아이엠티,30235,Dec-12,32739,27245,5494,42976,40573,2403,1644,759,-289
(주)아이엠티,30235,Dec-13,33643,27485,6158,55482,52139,3343,1794,1549,664
(주)아이엠티,30235,Dec-14,39229,31227,8002,43330,40058,3272,1755,1517,519
(주)아이엠티,30235,Dec-15,42310,32467,9844,43764,40458,3306,1711,1595,842
(주)아이엠티,30235,Dec-16,42032,32197,9835,37625,34779,2846,1691,1155,377
(주)아이엠티,30235,Dec-17,38163,30354,7808,34682,33297,1386,1897,-511,-2027
(주)아이엠티,30235,Dec-18,38648,30542,8107,33311,31071,2240,2022,218,-667
(주)아이엠티,30235,Dec-19,19658,39012,-19354,29777,34473,-4696,1441,-6137,-27461
(주)아이엠티,30235,Dec-02,12752,9409,3343,19033,16710,2322,1037,1286,912
(주)아이원,64231,Dec-12,16064,9623,6441,13585,12097,1489,1382,107,-443
(주)아이원,64231,Dec-11,13675,6791,6884,3655,3327,328,1325,-997,-1263
(주)아이원,64231,Dec-14,27338,22605,4733,17730,16773,957,1321,-364,-1992
(주)아이원,64231,Dec-15,29045,24571,4474,19213,17467,1746,1270,476,-2259
(주)아이원,64231,Dec-13,29598,22873,6725,18360,16030,2330,1398,932,134
(주)아진산업,66049,Dec-13,13426,9462,3963,28477,25976,2501,1505,996,347
(주)아진산업,66049,Dec-14,16095,12624,3471,29378,27623,1755,1366,389,-687
(주)아진산업,66049,Dec-15,17887,13877,4010,26990,25163,1826,1501,325,180
(주)아진산업,66049,Dec-16,7490,13961,-6471,23575,24226,-651,1606,-2257,-10411
(주)아진산업,66049,Dec-12,12811,9195,3616,33101,29896,3205,1824,1381,454
(주)알란텀,56224,Dec-08,30496,2622,27874,0,0,0,4024,-4024,-4323
(주)알란텀,56224,Dec-09,47381,1073,46307,726,899,-173,8227,-8400,-5940
(주)알란텀,56224,Dec-10,75842,10270,65572,3109,3423,-313,14526,-14839,-13164
(주)알란텀,56224,Dec-12,83057,12279,70778,5041,6911,-1870,18728,-20598,-19059
(주)알란텀,56224,Dec-13,88343,11548,76796,2321,8838,-6517,17602,-24119,-23712
(주)알란텀,56224,Dec-14,81607,20884,60723,2347,4814,-2467,10279,-12746,-15777
(주)알란텀,56224,Dec-15,50310,35984,14326,1183,3886,-2703,8499,-11202,-46457
(주)알란텀,56224,Dec-16,25916,39400,-13484,1349,4282,-2932,6836,-9769,-27726
(주)알란텀,56224,Dec-11,75437,5422,70015,11548,11606,-58,15394,-15452,-11083
(주)알란텀,56224,Dec-18,11824,49153,-37329,1445,1797,-353,4836,-5188,-9393
(주)알란텀,56224,Dec-19,10840,49254,-38415,1445,1246,199,4021,-3822,-1092
(주)알란텀,56224,Dec-17,15278,43551,-28274,1808,3402,-1595,6428,-8023,-14922
(주)알리,78066,Dec-16,12728,9494,3234,22350,19118,3232,2489,743,624
(주)알리,78066,Dec-17,17075,13524,3550,26363,22833,3530,2679,852,1141
(주)알리,78066,Dec-18,19337,13582,5755,24127,20756,3372,2292,1080,911
(주)알리,78066,Dec-19,20690,14355,6334,26329,23100,3229,2349,880,679
(주)알리,78066,Dec-15,11975,9116,2859,19331,16945,2387,1967,420,305
(주)애드테크,46966,Dec-06,9877,8757,1120,5961,5680,282,900,-619,-1368
(주)애드테크,46966,Dec-08,8352,6738,1614,9058,7870,1189,879,310,28
(주)애드테크,46966,Dec-07,9312,8026,1286,7791,7090,701,870,-170,65
(주)애드테크,46966,Dec-19,18651,6241,12410,20960,18632,2328,1970,358,1451
(주)액트로닉스,69554,Dec-14,17738,4487,13251,19077,13079,5998,2320,3678,3205
(주)액트로닉스,69554,Dec-15,21191,4845,16346,22909,16685,6224,2851,3372,3333
(주)액트로닉스,69554,Dec-13,15189,5043,10146,15476,10101,5375,2442,2933,2312
(주)액트로닉스,69554,Dec-17,27452,1927,25525,17601,10580,7022,2168,4853,3692
(주)액트로닉스,69554,Dec-18,30311,2349,27962,13515,8745,4770,2506,2264,3028
(주)액트로닉스,69554,Dec-19,30979,1251,29728,9209,5852,3357,1636,1721,2861
(주)액트로닉스,69554,Dec-16,24181,2825,21356,21811,14698,7113,2229,4885,5051
(주)양정산업,42517,Dec-05,20061,14693,5368,18576,16781,1795,1679,116,715
(주)양정산업,42517,Dec-06,19787,14355,5432,10202,8417,1785,1667,118,52
(주)양정산업,42517,Dec-07,23368,13278,10090,13101,11679,1422,1256,166,433
(주)양정산업,42517,Dec-08,18302,10737,7564,9942,9728,214,1261,-1047,-1146
(주)양정산업,42517,Dec-09,16387,11105,5281,13588,11959,1629,1436,193,221
(주)양정산업,42517,Dec-10,16851,5812,11039,10056,8054,2002,1199,803,5142
(주)양정산업,42517,Dec-11,26980,7750,19230,14208,12540,1668,1511,157,7905
(주)양정산업,42517,Dec-04,11598,6946,4652,15529,13383,2146,1042,1104,870
(주)양정산업,42517,Dec-13,42561,10309,32251,11323,10477,846,1265,-419,4482
(주)양정산업,42517,Dec-14,48589,10887,37702,12090,9161,2928,1475,1454,4423
(주)양정산업,42517,Dec-15,52780,9682,43098,12204,8571,3633,1681,1952,3615
(주)양정산업,42517,Dec-16,58538,9299,49239,10663,8333,2329,1612,717,5079
(주)양정산업,42517,Dec-17,61236,15791,45445,10310,9836,474,2050,-1576,397
(주)양정산업,42517,Dec-18,64937,17552,47385,11890,10595,1295,2583,-1288,495
(주)양정산업,42517,Dec-19,70918,19898,51020,11792,10594,1197,2391,-1194,1501
(주)양정산업,42517,Dec-12,40573,12531,28042,11478,11307,171,1286,-1114,10116
(주)에나인더스트리,41333,Dec-05,18059,17942,117,21736,19037,2699,2450,249,-471
(주)에나인더스트리,41333,Dec-06,19591,18404,1187,26655,22788,3867,3014,853,170
(주)에나인더스트리,41333,Dec-07,24217,19822,4396,35442,28425,7016,3555,3461,2628
(주)에나인더스트리,41333,Dec-08,32572,25140,7432,33076,28273,4803,4535,268,417
(주)에나인더스트리,41333,Dec-09,39954,31652,8303,37257,30197,7061,4834,2227,870
(주)에나인더스트리,41333,Dec-10,42077,32570,9506,52534,43315,9219,6123,3096,1204
(주)에나인더스트리,41333,Dec-11,46198,34352,11846,59662,49864,9797,6697,3100,1365
(주)에나인더스트리,41333,Dec-12,49047,36271,12776,65183,52775,12409,8600,3808,931
(주)에나인더스트리,41333,Dec-13,60674,46729,13945,83737,68092,15645,12734,2911,1169
(주)에나인더스트리,41333,Dec-14,73423,56394,17029,94804,79178,15626,12719,2907,1669
(주)에나인더스트리,41333,Dec-15,93962,72846,21115,96970,81909,15061,12005,3056,1092
(주)에나인더스트리,41333,Dec-16,94699,72310,22389,98396,84350,14047,10611,3436,1274
(주)에나인더스트리,41333,Dec-04,19594,18352,1241,17711,15184,2527,3307,-780,-1075
(주)에나인더스트리,41333,Dec-18,47323,91413,-44090,49012,53287,-4274,8707,-12981,-61958
(주)에나인더스트리,41333,Dec-19,41877,47526,-5649,32670,30454,2216,4583,-2367,-633
(주)에나인더스트리,41333,Dec-17,87288,69106,18182,83267,74065,9202,10045,-843,-4207
(주)에스더블유,67855,Dec-13,13311,11963,1347,17807,15370,2437,2827,-390,-1247
(주)에스더블유,67855,Dec-14,14958,14893,66,24755,19337,5418,2359,3059,2205
(주)에스더블유,67855,Dec-15,14404,13518,886,27525,23444,4082,3096,986,451
(주)에스더블유,67855,Dec-16,15313,13917,1396,20956,17800,3156,2283,874,510
(주)에스더블유,67855,Dec-17,20365,18268,2098,40017,35139,4878,3552,1326,701
(주)에스더블유,67855,Dec-18,14835,13374,1461,27160,25279,1881,3417,-1536,-637
(주)에스더블유,67855,Dec-19,14233,13005,1228,8517,8458,60,2588,-2528,-2430
(주)에스더블유,67855,Dec-12,15649,13054,2595,34926,27646,7280,5775,1505,1274
(주)에스디비,52589,Dec-07,8599,2898,5702,11227,9044,2183,1250,932,975
(주)에스디비,52589,Dec-08,8959,2287,6672,11596,9427,2170,1371,798,971
(주)에스디에스,67666,Dec-13,11900,10399,1501,7003,5793,1210,870,339,-48
(주)에스디에스,67666,Dec-12,8411,8383,28,5394,4589,804,732,72,-258
(주)에스디에스,67666,Dec-15,13448,10831,2617,10567,8922,1645,1197,447,344
(주)에스디에스,67666,Dec-16,13768,9723,4045,11258,9820,1437,1185,252,-161
(주)에스디에스,67666,Dec-17,13022,9339,3683,8324,7291,1034,1082,-49,-361
(주)에스디에스,67666,Dec-18,12488,8925,3562,5026,4271,755,584,171,-121
(주)에스디에스,67666,Dec-19,12389,8678,3711,4569,3516,1054,593,461,149
(주)에스디에스,67666,Dec-14,12862,11489,1373,11091,9758,1333,1058,275,-128
(주)에스모터스,86308,Dec-18,14500,9987,4514,13497,8896,4601,3156,1446,976
(주)에스모터스,86308,Dec-19,16913,12271,4642,14057,9426,4630,3449,1181,675
(주)에스모터스,86308,Dec-17,8956,6505,2451,9938,6940,2998,2257,741,501
(주)에스비이엔지,87380,Dec-18,11109,8856,2253,5977,4697,1280,807,472,187
(주)에스비이엔지,87380,Dec-19,11185,8740,2444,5260,4118,1142,602,540,191
(주)에스비이엔지,87380,Dec-17,10986,9360,1626,4723,3410,1313,850,462,117
(주)에스비정공,52085,Dec-08,11917,11785,131,5487,5704,-218,1143,-1361,-1089
(주)에스비정공,52085,Dec-09,10094,9983,111,4834,5119,-285,1056,-1341,-219
(주)에스비정공,52085,Dec-10,9075,9321,-245,6227,4952,1275,1148,128,-357
(주)에스비정공,52085,Dec-11,10874,8934,1939,5166,4606,561,1131,-571,2185
(주)에스비정공,52085,Dec-12,10739,8841,1898,6436,5509,927,1195,-268,-10
(주)에스비정공,52085,Dec-13,10698,8065,2633,7837,6453,1384,942,442,736
(주)에스비정공,52085,Dec-14,10701,7925,2775,7766,6643,1123,1116,8,142
(주)에스비정공,52085,Dec-15,14015,12144,1871,8819,7991,828,1797,-969,-904
(주)에스비정공,52085,Dec-16,13703,11416,2288,11397,9468,1929,1416,512,416
(주)에스비정공,52085,Dec-17,12269,9197,3073,11894,9575,2319,1549,770,785
(주)에스비정공,52085,Dec-18,11595,7832,3763,12308,9484,2823,2316,507,690
(주)에스비정공,52085,Dec-19,13073,8583,4490,11504,9089,2416,1687,728,727
(주)에스비정공,52085,Dec-07,10001,9080,921,6361,5619,742,825,-83,-332
(주)에스아이테코,10712,Dec-00,14692,10393,4300,13048,10133,2915,1588,1327,811
(주)에스아이테코,10712,Dec-01,17187,12035,5152,15317,13288,2029,1350,679,212
(주)에스아이테코,10712,Dec-02,15626,12844,2782,17295,15654,1641,1490,151,-476
(주)에스아이테코,10712,Dec-03,7687,19879,-12192,6838,13771,-6933,2916,-9848,-17112
(주)에스아이테코,10712,Dec-99,11570,10074,1496,12236,9643,2593,1568,1026,409
(주)에스앤비,59338,Dec-10,20743,15446,5297,30649,27863,2786,1867,919,764
(주)에스앤비,59338,Dec-11,21012,16588,4425,32484,29572,2912,2211,701,392
(주)에스앤비,59338,Dec-12,23464,18786,4678,39527,35733,3795,2674,1121,334
(주)에스앤비,59338,Dec-13,24168,19171,4997,45339,41684,3654,2261,1394,568
(주)에스앤비,59338,Dec-14,24842,19048,5794,40708,36651,4057,2325,1732,-454
(주)에스앤비,59338,Dec-15,27560,20177,7383,43588,38403,5184,2838,2347,1519
(주)에스앤비,59338,Dec-16,30780,21642,9138,43288,36762,6527,3594,2933,1763
(주)에스앤비,59338,Dec-17,31126,20464,10662,41284,34977,6307,3741,2566,1676
(주)에스앤비,59338,Dec-18,32736,21300,11436,36644,31452,5192,3168,2024,1345
(주)에스앤비,59338,Dec-19,36181,24076,12105,36238,31865,4373,2915,1459,979
(주)에스앤비,59338,Dec-09,15317,12020,3296,23533,21172,2360,1729,631,276
(주)에스앤비앤씨오,80807,Dec-17,8555,8729,-174,0,0,0,12,-12,-182
(주)에스앤비앤씨오,80807,Dec-16,7421,7413,8,0,0,0,1,-1,-1
(주)에스앤비앤씨오,80807,Dec-19,10575,10527,47,242,142,100,14,86,-170
(주)에스앤비앤씨오,80807,Dec-18,10686,10669,18,273,116,157,26,131,-98
(주)에스앤에스,91983,Dec-18,13921,7693,6228,27247,21962,5285,2460,2824,2043
(주)에스앤에스,91983,Dec-19,15044,5241,9802,26772,20895,5877,1423,4454,3654
(주)에스에이치비,40601,Dec-05,39715,38700,1014,136349,132275,4074,3727,347,619
(주)에스에이치비,40601,Dec-06,32963,30718,2245,156476,152547,3929,2473,1456,1231
(주)에스에이치비,40601,Dec-07,40696,36939,3757,187309,182650,4659,2628,2031,1512
(주)에스에이치비,40601,Dec-08,35600,30531,5069,178082,174165,3917,2878,1039,1312
(주)에스에이치비,40601,Dec-09,52906,43723,9184,247159,239546,7613,3271,4342,4615
(주)에스에이치비,40601,Dec-10,64201,47303,16898,315323,299653,15670,3926,11745,9345
(주)에스에이치비,40601,Dec-04,15292,14897,395,81094,80611,484,1478,-994,-1155
(주)에스에이치비,40601,Dec-12,79013,56472,22542,355654,344780,10874,4154,6721,6028
(주)에스에이치비,40601,Dec-13,89670,64704,24966,406363,397144,9219,4170,5050,4791
(주)에스에이치비,40601,Dec-14,109347,82362,26986,481249,471587,9662,5400,4261,4267
(주)에스에이치비,40601,Dec-15,129835,100116,29719,536921,527316,9604,4266,5338,4694
(주)에스에이치비,40601,Dec-16,122533,90071,32463,536891,526904,9987,4461,5526,5067
(주)에스에이치비,40601,Dec-17,131718,95436,36282,559377,548610,10767,4441,6326,6132
(주)에스에이치비,40601,Dec-18,173823,133213,40610,111445,98935,12509,4543,7967,7527
(주)에스에이치비,40601,Dec-19,181129,137990,43139,118846,105953,12893,4914,7979,7219
(주)에스에이치비,40601,Dec-11,74514,55288,19226,364541,352435,12106,4469,7638,6110
(주)에스에이치테크놀로지,43435,Dec-06,18759,15003,3756,21461,19189,2271,1665,606,95
(주)에스에이치테크놀로지,43435,Dec-07,20120,15024,5096,22830,20573,2257,2027,230,1339
(주)에스에이치테크놀로지,43435,Dec-08,22072,14174,7898,22064,19337,2727,1972,755,-552
(주)에스에이치테크놀로지,43435,Dec-09,24838,16909,7929,19208,16292,2916,1681,1235,31
(주)에스에이치테크놀로지,43435,Dec-10,24663,16314,8349,22964,20128,2836,2034,802,220
(주)에스에이치테크놀로지,43435,Dec-11,30288,21776,8512,30333,27301,3032,2220,812,163
(주)에스에이치테크놀로지,43435,Dec-05,13216,9550,3667,18048,15692,2356,1469,887,569
(주)에스에이치테크놀로지,43435,Dec-13,29358,20269,9089,32776,29343,3433,2354,1079,179
(주)에스에이치테크놀로지,43435,Dec-14,33606,20572,13034,32407,29060,3347,2642,705,203
