회사명,거래소코드,회계년도,자산총계,부채총계,자본총계,매출액,매출원가,매출총이익,판매비와 관리비,영업이익,당기순이익
(주)지지옥션,65709,Dec-18,44627,25689,18938,6486,0,6486,4752,1734,1330
(주)진학사,47572,Mar-09,12027,4633,7394,18155,3888,14267,12552,1715,962
(주)진학사,47572,Mar-10,17957,5838,12119,23368,7475,15892,10725,5168,4876
(주)진학사,47572,Mar-11,20244,3772,16471,23204,7119,16084,10617,5468,4669
(주)진학사,47572,Mar-12,22230,2503,19727,11927,3327,8599,6438,2161,4092
(주)진학사,47572,Mar-13,25615,2032,23583,12100,3294,8806,7065,1741,4604
(주)진학사,47572,Mar-14,29825,2675,27151,13966,3895,10071,6877,3194,4264
(주)진학사,47572,Mar-15,34017,2429,31588,14200,4085,10115,7456,2659,5446
(주)진학사,47572,Mar-16,37845,2742,35103,16381,4763,11618,7257,4361,5317
(주)진학사,47572,Mar-17,44973,4396,40577,15812,3966,11847,7455,4392,6315
(주)진학사,47572,Mar-18,49229,2846,46383,15124,2965,12158,8512,3646,6659
(주)진학사,47572,Mar-19,52244,2161,50083,15516,2985,12531,9660,2871,5446
(주)진학사,47572,Mar-20,56461,3198,53263,13885,2795,11091,11200,-109,4094
(주)진학사,47572,Mar-08,11953,5495,6458,16840,4903,11937,11359,578,-302
(주)진학사,47572,Mar-07,15344,8363,6981,21756,6780,14976,12200,2776,1695
(주)처음앤씨,51410,Dec-07,4632,334,4298,2178,0,2178,1245,933,882
(주)처음앤씨,51410,Dec-08,7033,581,6451,4747,661,4087,1924,2163,2154
(주)처음앤씨,51410,Dec-09,10456,784,9672,7118,1884,5235,1934,3301,3220
(주)카드넷,38617,Dec-08,21534,14033,7500,6069,1825,4244,1560,2684,2486
(주)카드넷,38617,Nov-03,5018,3355,1663,5547,2791,2757,405,2352,1793
(주)카드넷,38617,Dec-10,24329,17251,7078,5779,2349,3431,2304,1127,1529
(주)카드넷,38617,Dec-11,26196,17491,8705,6647,3035,3611,1292,2319,2046
(주)카드넷,38617,Dec-12,25638,16964,8674,7216,4844,2372,1134,1238,1580
(주)카드넷,38617,Dec-09,22390,15453,6937,5857,2483,3375,2034,1341,1659
(주)카드넷,38617,Nov-02,6923,7053,-130,4134,2705,1429,1069,360,-209
(주)카카오,63140,Dec-13,218293,39758,178535,210776,0,210776,144538,66237,55635
(주)카카오,63140,Dec-12,133627,15814,117813,45828,0,45828,37066,8763,7030
(주)카카오페이지,69555,Dec-17,173076,13942,159135,118424,0,118424,115107,3317,6045
(주)카카오페이지,69555,Dec-18,254790,48012,206778,184066,0,184066,173519,10547,1138
(주)카카오페이지,69555,Dec-19,381300,43654,337646,248054,0,248054,218040,30014,9346
(주)카카오페이지,69555,Dec-14,9627,1094,8532,8595,0,8595,11225,-2630,-2358
(주)카카오페이지,69555,Dec-13,11829,938,10891,2110,0,2110,5773,-3663,-3393
(주)커리어넷,82187,Dec-18,12381,5037,7345,21241,14291,6951,4815,2136,1659
(주)커리어넷,82187,Dec-19,11595,4032,7563,18546,13252,5295,5090,205,218
(주)커리어넷,82187,Dec-17,10310,4623,5686,18816,13162,5654,4692,961,536
(주)커리어넷,82187,Dec-16,10017,4866,5151,18009,10905,7104,4578,2527,1941
(주)케이아이엔엑스,48978,Dec-08,16318,1148,15170,12905,8312,4593,2527,2066,1861
(주)케이아이엔엑스,48978,Dec-07,11121,1647,9474,9499,4716,4784,2469,2315,1920
(주)케이아이엔엑스,48978,Dec-09,19215,1407,17809,14995,9316,5680,3287,2393,2243
(주)케이지제로인,11486,Dec-07,5120,803,4317,5576,0,5576,4725,852,1104
(주)케이지제로인,11486,Dec-13,17293,3317,13976,11338,0,11338,10187,1151,1401
(주)케이지제로인,11486,Dec-14,18565,3273,15292,13123,0,13123,11696,1427,1579
(주)케이지제로인,11486,Dec-15,17693,2219,15474,13150,0,13150,12021,1129,751
(주)케이지제로인,11486,Dec-16,17255,1760,15496,10902,0,10902,9869,1032,595
(주)케이지제로인,11486,Dec-17,68991,24855,44135,17642,4073,13569,12188,1381,7191
(주)케이지제로인,11486,Dec-05,3710,1848,1863,4011,0,4011,3210,801,714
(주)케이지제로인,11486,Dec-06,4366,1152,3214,4706,0,4706,3727,978,1411
(주)케이지제로인,11486,Dec-19,124000,52902,71098,31989,15309,16681,13560,3121,40292
(주)케이지제로인,11486,Dec-18,72700,42606,30094,24224,10989,13236,11089,2147,-2229
(주)케이템스,53189,Dec-08,7055,7975,-919,0,0,0,22,-22,-389
(주)케이템스,53189,Dec-07,7028,7558,-530,472,0,472,1896,-1424,-1612
(주)케이티스,12708,Dec-03,33696,9740,23956,75706,0,75706,69088,6618,4760
(주)케이티스,12708,Dec-04,42722,11109,31613,93053,0,93053,82714,10339,7835
(주)케이티스,12708,Dec-05,55447,19618,35829,115813,0,115813,107031,8782,4216
(주)케이티스,12708,Dec-02,24977,5857,19120,55075,0,55075,52246,2829,2538
(주)케이티스,12708,Dec-07,82373,25571,56801,143024,3155,139869,124689,15180,13485
(주)케이티스,12708,Dec-08,93143,27030,66113,149209,0,149209,135642,13567,10333
(주)케이티스,12708,Dec-01,21575,4994,16581,24610,0,24610,22514,2095,1581
(주)케이티스,12708,Dec-06,67725,23688,44037,132754,3734,129020,117472,11548,8930
(주)케이티스,12708,Dec-09,126501,45990,80511,183140,0,183140,167874,15266,14253
(주)케이티씨에스,12709,Dec-03,53073,16972,36101,108873,0,108873,98211,10662,8627
(주)케이티씨에스,12709,Dec-04,70628,22533,48095,140795,8421,132374,117483,14891,11994
(주)케이티씨에스,12709,Dec-05,82623,26338,56285,157960,13344,144616,133511,11104,8189
(주)케이티씨에스,12709,Dec-06,97633,33265,64368,179190,22911,156279,145323,10956,9045
(주)케이티씨에스,12709,Dec-07,98320,27920,70399,193781,27787,165994,158549,7445,6993
(주)케이티씨에스,12709,Dec-08,100092,30071,70021,210286,0,210286,206955,3331,984
(주)케이티씨에스,12709,Dec-09,130587,48486,82101,245156,0,245156,232787,12369,12315
(주)케이티씨에스,12709,Dec-01,26834,5225,21609,32685,27966,4719,2893,1826,1609
(주)케이티씨에스,12709,Dec-02,38126,10585,27542,86586,0,86586,79450,7136,5933
(주)코밴,27259,Dec-09,12485,2839,9646,27988,24411,3578,1527,2051,1870
(주)코밴,27259,Dec-10,12742,2286,10456,24274,21254,3020,1906,1114,1177
(주)코밴,27259,Dec-11,15430,3361,12069,24249,19123,5126,2910,2215,1981
(주)코밴,27259,Dec-12,17090,4195,12895,30509,26523,3986,2688,1299,1193
(주)코밴,27259,Dec-13,20344,6905,13439,37618,33928,3689,2788,902,912
(주)코밴,27259,Dec-14,23016,9452,13564,48336,44440,3896,3324,572,492
(주)코밴,27259,Dec-15,23135,4987,18148,61195,51194,10001,3874,6127,4951
(주)코밴,27259,Dec-16,36587,6107,30479,64434,45226,19208,3494,15714,13066
(주)코밴,27259,Dec-17,45945,4944,41001,73246,56142,17104,3663,13441,11256
(주)코밴,27259,Dec-18,55044,4913,50131,65361,50092,15268,4382,10886,9864
(주)코밴,27259,Dec-19,58735,3192,55543,58502,47970,10532,3922,6609,6146
(주)코밴,27259,Dec-07,8565,1991,6574,17487,14608,2879,1179,1700,1395
(주)코밴,27259,Dec-08,9964,1821,8143,23129,19239,3890,1334,2556,2098
(주)코스모이엔지,11117,Dec-01,1530,1942,-412,1763,2407,-644,777,-1421,-1541
(주)코스모이엔지,11117,Dec-00,2043,915,1128,2795,1494,1302,1177,125,-134
(주)코스모이엔지,11117,Dec-99,1580,484,1097,5236,4534,702,999,-297,-281
(주)코퍼슨스,53504,Dec-09,17586,1069,16517,6017,650,5368,1307,4060,5095
(주)코퍼슨스,53504,Dec-10,19569,557,19012,5416,1202,4214,1501,2713,2400
(주)코퍼슨스,53504,Dec-08,11880,820,11060,5693,0,5693,1527,4166,2518
(주)코퍼슨스,53504,Dec-12,19092,397,18695,2922,1040,1882,2879,-997,-358
(주)코퍼슨스,53504,Dec-07,8854,312,8542,5922,0,5922,1498,4424,4639
(주)코퍼슨스,53504,Dec-11,19239,461,18778,2554,1123,1431,2933,-1502,-751
(주)코퍼슨스,53504,Dec-13,2021,539,1482,4387,1391,2997,2751,245,261
(주)쿠콘,86986,Dec-19,96807,59894,36914,39526,0,39526,33217,6308,8382
(주)쿠콘,86986,Dec-18,72395,50013,22382,24931,0,24931,21347,3584,4336
(주)쿠프마케팅,74224,Dec-15,41183,36817,4366,22516,0,22516,21117,1399,297
(주)쿠프마케팅,74224,Dec-14,14397,6724,7673,13583,0,13583,13606,-23,102
(주)쿠프마케팅,74224,Dec-18,78895,58811,20083,37803,0,37803,37723,80,139
(주)쿠프마케팅,74224,Dec-19,89541,68876,20665,48136,0,48136,48925,-789,478
(주)쿠프마케팅,74224,Dec-17,57795,46815,10980,31524,0,31524,29991,1533,1980
(주)쿠프마케팅,74224,Dec-16,42745,38181,4565,41862,11908,29955,29338,617,198
(주)텐커뮤니티,11001,Dec-03,24468,17203,7265,7929,0,7929,8144,-216,165
(주)텐커뮤니티,11001,Dec-05,19727,11771,7956,4417,22,4395,4270,124,557
(주)텐커뮤니티,11001,Dec-06,18451,10327,8123,4122,24,4098,4011,86,159
(주)텐커뮤니티,11001,Dec-07,18588,10329,8259,3465,0,3465,3382,83,142
(주)텐커뮤니티,11001,Dec-08,16454,9586,6867,4633,684,3949,3109,840,-1390
(주)텐커뮤니티,11001,Dec-09,13454,10055,3400,2138,0,2138,2476,-338,-3468
(주)텐커뮤니티,11001,Dec-10,7353,9855,-2501,1361,0,1361,1942,-581,-5901
(주)텐커뮤니티,11001,Dec-11,6877,13294,-6417,729,0,729,378,351,-3916
(주)텐커뮤니티,11001,Dec-04,22624,15225,7399,5944,0,5944,5091,853,134
(주)텐커뮤니티,11001,Dec-02,15687,8602,7084,7447,0,7447,5695,1752,896
(주)토픽이미지,51226,Dec-07,7288,2079,5209,10859,5823,5036,3192,1844,1715
(주)토픽이미지,51226,Dec-08,6500,1722,4778,10417,5776,4641,3552,1089,808
(주)토픽이미지,51226,Dec-13,10869,5159,5711,6567,3461,3106,3231,-124,-243
(주)토픽이미지,51226,Dec-14,7901,3898,4003,144,0,144,261,-117,-211
(주)토픽이미지,51226,Jun-12,11002,5073,5929,8332,4382,3949,3757,193,87
(주)토픽이미지,51226,Jun-11,11803,5810,5992,10941,5745,5196,4139,1058,94
(주)투믹스,81649,Dec-18,17371,19181,-1810,17506,0,17506,18206,-700,-1951
(주)투믹스,81649,Dec-19,17234,23314,-6081,15347,0,15347,18481,-3134,-4283
(주)투믹스,81649,Dec-17,19144,19076,68,17585,0,17585,17811,-227,-1191
(주)투믹스,81649,Dec-16,17013,15754,1260,15572,0,15572,13901,1671,1462
(주)티비넷커뮤니케이션즈,12207,Dec-02,10150,8883,1267,3126,3208,-82,5674,-5756,-10147
(주)티비넷커뮤니케이션즈,12207,Dec-01,20554,9141,11413,3876,2030,1846,2173,-327,-9274
(주)팍스넷,12442,Dec-03,17142,8644,8498,17621,0,17621,16692,929,353
(주)팍스넷,12442,Dec-04,13136,3690,9446,26659,0,26659,26072,588,948
(주)팍스넷,12442,Dec-05,20162,5964,14198,36430,0,36430,32037,4393,4772
(주)팍스넷,12442,Dec-06,28928,5585,23343,31320,1439,29881,28028,1852,4068
(주)팍스넷,12442,Dec-07,34131,9883,24248,33893,1248,32646,31234,1411,2121
(주)팍스넷,12442,Dec-08,37199,12048,25151,34743,0,34743,33167,1576,1652
(주)팍스넷,12442,Dec-09,44085,16136,27949,41741,0,41741,38792,2948,3621
(주)팍스넷,12442,Dec-10,35360,10557,24803,30769,0,30769,33094,-2326,-1340
(주)팍스넷,12442,Dec-11,34091,11603,22488,32770,0,32770,36603,-3833,-2347
(주)팍스넷,12442,Dec-12,31400,9173,22227,34237,0,34237,34827,-590,-156
(주)팍스넷,12442,Dec-13,26809,5664,21146,25180,0,25180,26499,-1319,-1377
(주)팍스넷,12442,Dec-14,26273,5692,20581,18639,0,18639,15198,3441,2259
(주)팍스넷,12442,Dec-15,29833,5637,24196,20588,0,20588,15950,4638,3631
(주)팍스넷,12442,Dec-01,20762,12156,8606,10918,0,10918,11285,-367,-4590
(주)팍스넷,12442,Dec-02,16342,8110,8232,14163,0,14163,15535,-1373,-9679
(주)프리챌,12324,Dec-01,40469,35938,4531,15601,7642,7959,14579,-6620,-14359
(주)프리챌,12324,Dec-02,23520,30048,-6529,18064,4038,14026,18951,-4925,-23687
(주)프리챌,12324,Dec-03,19670,20313,-643,9509,0,9509,17320,-7811,-8784
(주)프리챌,12324,Dec-04,9083,18922,-9839,8620,0,8620,16280,-7660,-8556
(주)프리챌,12324,Dec-05,4480,19114,-14634,8013,0,8013,11679,-3666,-4796
(주)프리챌,12324,Dec-00,27752,8966,18786,7855,4506,3349,15965,-12616,-9197
(주)프리챌,12324,Dec-07,8779,7038,1741,10258,0,10258,14800,-4542,-5421
(주)프리챌,12324,Dec-08,7378,7691,-313,10796,0,10796,11461,-664,-2050
(주)프리챌,12324,Dec-09,6997,8628,-1631,10443,0,10443,10435,8,-1322
(주)프리챌,12324,Dec-99,3819,100,3719,0,0,0,407,-407,-372
(주)프리챌,12324,Dec-06,10743,3630,7113,9631,0,9631,11125,-1494,-1621
(주)플러스원,88097,Dec-19,25802,16923,8879,1583,0,1583,1080,503,378
(주)플러스원,88097,Dec-17,16324,11320,5005,5931,0,5931,1341,4589,3692
(주)플러스원,88097,Dec-18,19207,10707,8500,5257,0,5257,1198,4059,3496
(주)핑거,77551,Dec-17,14348,5085,9263,32139,27587,4552,3471,1081,970
(주)핑거,77551,Dec-18,20357,8493,11864,35810,30010,5800,3171,2629,383
(주)핑거,77551,Dec-19,30735,16044,14691,56800,48040,8760,3589,5171,3695
(주)핑거,77551,Dec-16,13393,5104,8289,22438,19254,3184,2933,251,48
(주)핑거,77551,Dec-15,11479,8398,3080,21765,17838,3927,2751,1176,827
(주)한경닷컴,19693,Dec-01,8728,2125,6603,4293,0,4293,6860,-2567,-2771
(주)한경닷컴,19693,Dec-02,5542,1702,3841,4997,0,4997,6389,-1392,-2903
(주)한경닷컴,19693,Dec-00,9705,332,9373,4652,0,4652,5903,-1252,-790
(주)한경닷컴,19693,Dec-12,15783,5720,10063,23148,0,23148,21452,1695,1485
(주)한경닷컴,19693,Dec-13,19428,8645,10783,31131,0,31131,30332,800,612
(주)한경닷컴,19693,Dec-11,14562,5957,8605,18828,0,18828,17529,1299,1191
(주)한경닷컴,19693,Dec-15,19773,7669,12104,26855,0,26855,26308,547,485
(주)한경닷컴,19693,Dec-16,15706,3962,11744,28582,0,28582,27544,1037,-365
(주)한경닷컴,19693,Dec-17,18027,5337,12690,22682,0,22682,21952,730,976
(주)한경닷컴,19693,Dec-18,14327,4108,10219,18615,0,18615,16961,1654,-2521
(주)한경닷컴,19693,Dec-19,14420,3425,10995,20010,0,20010,17597,2413,776
(주)한경닷컴,19693,Dec-14,15777,4092,11685,21071,0,21071,20192,879,872
(주)한경닷컴,19693,Dec-99,10317,237,10080,550,0,550,515,35,71
(주)한국티브이,28286,Dec-00,812,112,699,1119,0,1119,1075,44,40
(주)해오름이앤피,12746,May-01,330,400,-69,345,298,48,290,-242,-234
(주)헬로핀테크,87398,Dec-17,20890,19675,1215,2192,0,2192,1274,919,801
(주)헬로핀테크,87398,Dec-19,11693,9323,2370,3473,0,3473,2650,823,931
(주)헬로핀테크,87398,Dec-18,26200,24761,1439,2048,0,2048,1839,209,228
(주)확인영어사,49608,Dec-07,3501,1150,2352,9123,2047,7076,5237,1839,1612
GB카드주식회사,11081,Dec-01,4803,600,4203,4568,1874,2694,2687,7,111
GB카드주식회사,11081,Dec-02,4948,635,4313,4517,1995,2523,2420,103,110
GB카드주식회사,11081,Dec-03,3790,325,3465,2062,892,1170,2044,-874,-848
GB카드주식회사,11081,Dec-04,4042,750,3292,2468,802,1666,1854,-188,-159
GB카드주식회사,11081,Dec-05,4290,939,3352,3249,1125,2123,2090,33,60
GB카드주식회사,11081,Dec-06,5559,2131,3428,3141,976,2164,2067,97,77
GB카드주식회사,11081,Dec-07,7071,4023,3048,2067,523,1544,1862,-318,-679
GB카드주식회사,11081,Dec-08,5359,3211,2148,1646,587,1058,1621,-563,-839
GB카드주식회사,11081,Dec-09,5924,3423,2501,2193,433,1761,1627,134,3
GB카드주식회사,11081,Dec-10,5653,2578,3075,4036,551,3485,3356,129,564
GB카드주식회사,11081,Dec-11,6021,2820,3200,5898,2230,3668,3505,163,126
GB카드주식회사,11081,Dec-00,4963,749,4214,3248,689,2559,1885,673,634
GB카드주식회사,11081,Dec-99,1217,99,1118,519,79,440,570,-130,-143
HSBC펀드서비스(주),28283,Mar-03,12691,578,12113,6139,0,6139,4842,1297,1580
HSBC펀드서비스(주),28283,Dec-07,12481,1296,11185,8957,0,8957,6468,2489,2107
HSBC펀드서비스(주),28283,Mar-02,11130,346,10784,5002,3264,1739,1048,690,807
HSBC펀드서비스(주),28283,Dec-08,16702,2732,13970,11116,0,11116,7782,3334,2717
HSBC펀드서비스(주),28283,Dec-10,18358,1438,16920,9533,0,9533,9163,370,630
HSBC펀드서비스(주),28283,Dec-11,17795,1385,16409,8873,0,8873,10001,-1128,-469
HSBC펀드서비스(주),28283,Dec-09,17439,1271,16168,10814,0,10814,8233,2582,2061
HSBC펀드서비스(주),28283,Dec-13,19012,1502,17510,6817,0,6817,6472,345,257
HSBC펀드서비스(주),28283,Dec-12,18752,1495,17257,9170,0,9170,8244,925,1092
HSBC펀드서비스(주),28283,Dec-15,18943,1971,16972,3978,0,3978,5028,-1051,-614
HSBC펀드서비스(주),28283,Dec-16,18830,2183,16647,4164,0,4164,4733,-570,-323
HSBC펀드서비스(주),28283,Dec-17,19555,2281,17274,5077,0,5077,4535,541,632
HSBC펀드서비스(주),28283,Dec-18,16987,2468,14519,4725,0,4725,4205,520,587
HSBC펀드서비스(주),28283,Dec-19,16441,2222,14219,3275,0,3275,3879,-603,-297
HSBC펀드서비스(주),28283,Mar-04,4743,197,4547,4827,0,4827,4448,379,504
HSBC펀드서비스(주),28283,Dec-14,19322,1735,17587,5153,0,5153,5498,-345,76
KBS인터넷(주),12022,Dec-02,11567,4755,6812,6042,6345,-303,1541,-1844,-1830
KBS인터넷(주),12022,Dec-03,12210,7850,4361,10757,10727,30,1845,-1815,-2371
KBS인터넷(주),12022,Dec-04,11171,6022,5149,17497,14165,3332,2170,1162,782
KBS인터넷(주),12022,Dec-05,13011,5316,7695,20602,15403,5199,2359,2840,2549
KBS인터넷(주),12022,Dec-06,15238,6559,8679,22634,18757,3877,2808,1069,988
KBS인터넷(주),12022,Dec-07,18429,7904,10525,26227,21726,4501,2911,1590,1845
KBS인터넷(주),12022,Dec-08,21638,7188,14450,31526,0,31526,28808,2718,3926
KBS인터넷(주),12022,Dec-09,21242,5000,16242,33133,0,33133,30710,2423,1791
KBS인터넷(주),12022,Dec-10,31133,10082,21051,57947,0,57947,51934,6013,4809
KBS인터넷(주),12022,Dec-00,14379,2889,11489,2828,3828,-1000,2693,-3693,-3211
KBS인터넷(주),12022,Dec-01,12980,4338,8642,4469,5834,-1365,2047,-3412,-2847
SK마케팅앤컴퍼니주식회사,56701,Dec-10,665432,429088,236344,415270,0,415270,404600,10670,17700
SK마케팅앤컴퍼니주식회사,56701,Dec-09,638117,419488,218629,315850,0,315850,303034,12815,26125
SK마케팅앤컴퍼니주식회사,56701,Dec-12,792525,515192,277333,710849,0,710849,686951,23898,22125
SK마케팅앤컴퍼니주식회사,56701,Dec-08,593884,400287,193597,133271,0,133271,130108,3163,14823
SK마케팅앤컴퍼니주식회사,56701,Dec-11,748080,491734,256345,652553,0,652553,624627,27926,21266
게이트아이닷컴주식회사,11279,Dec-00,985,174,812,648,496,152,904,-751,-714
경기스마트카드(주),45782,Dec-08,34065,41615,-7550,9908,4385,5523,1089,4433,2507
경기스마트카드(주),45782,Dec-06,14624,22671,-8047,7454,789,6665,12190,-5525,-6828
경기스마트카드(주),45782,Dec-07,38021,48067,-10046,9871,1103,8768,8643,125,-2080
경기스마트카드(주),45782,Dec-11,16963,6302,10661,19596,11574,8023,2850,5173,3676
경기스마트카드(주),45782,Dec-12,19232,3877,15356,23255,12662,10593,4669,5924,4695
경기스마트카드(주),45782,Dec-13,20324,1513,18810,23705,15651,8054,3756,4297,3450
경기스마트카드(주),45782,Dec-14,28478,7379,21099,26222,13850,12372,9366,3007,2290
경기스마트카드(주),45782,Dec-15,44276,23727,20549,26727,17816,8911,9379,-468,-552
경기스마트카드(주),45782,Dec-16,58768,41263,17505,25472,18368,7104,10024,-2920,-3049
경기스마트카드(주),45782,Dec-17,58850,45256,13593,27112,21756,5356,7514,-2158,-3901
경기스마트카드(주),45782,Dec-18,53487,58631,-5143,28108,34650,-6542,7301,-13843,-18710
경기스마트카드(주),45782,Dec-10,11658,11442,216,18657,8925,9732,1381,8351,5972
경기스마트카드(주),45782,Dec-09,19694,25450,-5756,15629,7601,8027,1303,6724,1864
골든웨이브파트너스,81970,Dec-16,8864,8114,749,0,0,0,5,-5,-215
골든웨이브파트너스,81970,Dec-17,3303,6732,-3428,589,0,589,9,580,-4177
교육지대(주),69021,Dec-14,6673,6567,106,6640,1505,5135,5031,105,-1067
교육지대(주),69021,Dec-13,8447,7268,1179,7187,1987,5200,6361,-1161,-1564
그린웍스,84738,Dec-18,17498,5483,12016,10695,3820,6875,4261,2614,2015
그린웍스,84738,Dec-19,22999,8687,14312,11501,3806,7695,4676,3019,2296
글로웍스커뮤니케이션즈(주),42552,Sep-07,37009,20188,16821,11735,10537,1198,7410,-6212,-13965
글로웍스커뮤니케이션즈(주),42552,Sep-08,41336,9963,31373,31,29,2,2941,-2939,3515
글로웍스커뮤니케이션즈(주),42552,Sep-09,43400,4802,38598,536,368,169,2611,-2442,7226
글로웍스커뮤니케이션즈(주),42552,Sep-10,16720,1912,14808,417,233,184,2349,-2165,-23790
글로웍스커뮤니케이션즈(주),42552,Sep-11,2753,8010,-5257,151,46,105,1588,-1483,-20065
글로웍스커뮤니케이션즈(주),42552,Dec-04,7898,33937,-26039,5442,10592,-5150,4666,-9816,-22170
글로웍스커뮤니케이션즈(주),42552,Dec-05,15331,36534,-21203,5751,6380,-629,11030,-11659,-10172
나이스신용평가(주),48155,Dec-08,13759,4403,9355,25559,0,25559,20495,5064,3754
나이스신용평가(주),48155,Dec-07,9172,3572,5601,3695,0,3695,2835,860,601
나이스신용평가(주),48155,Dec-11,29271,9656,19614,32584,0,32584,23119,9465,6273
나이스신용평가(주),48155,Dec-12,31974,11440,20535,35490,0,35490,24235,11255,8617
나이스신용평가(주),48155,Dec-13,30564,8533,22031,31615,0,31615,23943,7671,5179
나이스신용평가(주),48155,Dec-09,20536,9526,11010,29011,0,29011,19991,9019,5155
나이스신용평가(주),48155,Dec-15,35646,10683,24963,35301,0,35301,26750,8550,7146
나이스신용평가(주),48155,Dec-16,33960,8637,25323,34012,0,34012,25703,8309,6723
나이스신용평가(주),48155,Dec-10,24203,6971,17232,30875,0,30875,22089,8786,6460
나이스신용평가(주),48155,Dec-18,36987,10723,26264,37197,0,37197,28075,9122,7361
나이스신용평가(주),48155,Dec-19,40346,12172,28173,38853,0,38853,29028,9825,7985
나이스신용평가(주),48155,Dec-17,34874,8764,26110,35518,0,35518,26965,8553,6863
나이스신용평가(주),48155,Dec-14,33018,9312,23706,30905,0,30905,24696,6209,5333
네이버랩스주식회사,84883,Dec-19,85603,19673,65930,2652,0,2652,40139,-37487,-36554
네이버랩스주식회사,84883,Dec-18,46995,15058,31937,8743,0,8743,52496,-43753,-43290
네이버비즈니스플랫폼주식회사,56497,Dec-10,355186,228854,126332,345065,325184,19881,25814,-5933,-3718
네이버비즈니스플랫폼주식회사,56497,Dec-12,495533,337936,157597,630614,0,630614,606402,24212,22646
네이버비즈니스플랫폼주식회사,56497,Dec-13,576182,401240,174942,711228,0,711228,695201,16027,14243
네이버비즈니스플랫폼주식회사,56497,Dec-09,381488,251437,130051,202993,184171,18822,11030,7792,5576
네이버비즈니스플랫폼주식회사,56497,Dec-15,238803,45810,192992,289038,0,289038,263514,25524,16950
네이버비즈니스플랫폼주식회사,56497,Dec-16,262990,49252,213738,304237,0,304237,267567,36670,20200
네이버비즈니스플랫폼주식회사,56497,Dec-17,360288,115764,244524,355643,0,355643,312113,43530,29692
네이버비즈니스플랫폼주식회사,56497,Dec-18,484097,219494,264603,402550,0,402550,355667,46883,23891
네이버비즈니스플랫폼주식회사,56497,Dec-19,702505,436046,266458,492581,0,492581,464992,27589,11529
네이버비즈니스플랫폼주식회사,56497,Dec-14,272239,97693,174546,281111,0,281111,252541,28570,53767
네이버비즈니스플랫폼주식회사,56497,Dec-11,446476,294822,151654,542445,0,542445,517464,24980,25322
네이버아이앤에스주식회사,61705,Dec-12,52466,20703,31763,28294,0,28294,28747,-453,305
네이버아이앤에스주식회사,61705,Dec-13,47571,23608,23962,31257,0,31257,27604,3653,3515
네이버아이앤에스주식회사,61705,Dec-14,41797,17093,24704,19811,0,19811,19461,350,-71
네이버아이앤에스주식회사,61705,Dec-15,43855,17541,26314,17703,0,17703,16788,915,1434
네이버아이앤에스주식회사,61705,Dec-16,43449,16000,27450,15405,0,15405,15495,-90,-64
네이버아이앤에스주식회사,61705,Dec-17,46880,19140,27740,17345,0,17345,17703,-359,-50
네이버아이앤에스주식회사,61705,Dec-18,47654,21551,26103,16303,0,16303,17762,-1459,-1348
네이버아이앤에스주식회사,61705,Dec-19,65267,30054,35212,17669,0,17669,17121,547,10242
네이버아이앤에스주식회사,61705,Dec-10,48784,15162,33622,36345,0,36345,34077,2268,3229
네이버아이앤에스주식회사,61705,Dec-11,56695,16508,40187,35877,0,35877,32946,2931,6596
네이버웹툰컴퍼니주식회사,80646,Dec-19,292124,87567,204557,161024,0,161024,181764,-20740,-33493
네이버웹툰컴퍼니주식회사,80646,Dec-18,195826,36622,159204,72201,0,72201,126313,-54112,-62748
네이버웹툰컴퍼니주식회사,80646,Dec-17,38548,24414,14134,34097,0,34097,72181,-38084,-36529
넥스트미디어아이(주),13429,Dec-02,1095,811,284,2025,1641,384,293,91,464
넥스트미디어아이(주),13429,Dec-01,7320,7501,-180,2470,2257,213,4237,-4024,-4987
노머니커뮤니케이션주식회사,11072,Dec-02,1381,745,637,1569,0,1569,2607,-1038,-1634
노머니커뮤니케이션주식회사,11072,Dec-01,2885,614,2271,3651,1889,1762,4043,-2281,-4928
농업회사법인(주)고산들,77145,Dec-17,9868,7861,2007,791,0,791,420,371,208
농업회사법인(주)고산들,77145,Dec-18,9824,7533,2292,942,0,942,428,514,285
농업회사법인(주)고산들,77145,Dec-16,9847,8049,1798,910,0,910,265,645,259
농업회사법인(주)고산들,77145,Dec-15,9922,8382,1540,886,0,886,278,608,408
농업회사법인(주)고산들,77145,Dec-19,9999,7630,2369,796,0,796,538,257,77
닐슨코리아(주),67241,Dec-12,16181,8889,7291,4827,0,4827,4761,66,160
닐슨코리아(주),67241,Dec-13,9775,3070,6705,12801,0,12801,14052,-1251,-586
닥스클럽(주),11064,Dec-99,4138,323,3815,38,45,-7,275,-282,-280
닥스클럽(주),11064,Dec-02,6681,1794,4887,1655,78,1577,3603,-2025,-1960
닥스클럽(주),11064,Dec-03,5309,2068,3242,1872,0,1872,3564,-1692,-1646
닥스클럽(주),11064,Dec-01,8677,1770,6907,2872,35,2837,3629,-792,-522
닥스클럽(주),11064,Dec-00,7701,142,7559,966,357,608,1669,-1060,-708
대한공인중개사정보통신주식회사,40388,Dec-09,682,79,602,717,0,717,575,142,142
대한공인중개사정보통신주식회사,40388,Dec-04,328,96,232,671,9,662,930,-268,-286
대한공인중개사정보통신주식회사,40388,Dec-14,700,81,620,204,0,204,453,-249,-241
