회사명,거래소코드,회계년도,자산총계,부채총계,자본총계,매출액,매출원가,매출총이익,판매비와 관리비,영업이익,당기순이익
(주)88스테이,81962,Dec-16,15523,15523,1,0,0,0,63,-63,-60
(주)88스테이,81962,Dec-17,15766,15875,-109,25,0,25,138,-113,-110
(주)88스테이,81962,Dec-18,13741,15933,-2193,10,0,10,110,-100,-2084
(주)88스테이,81962,Dec-19,13702,16005,-2303,7,0,7,117,-110,-110
(주)LF스퀘어씨사이드,86240,Dec-17,17962,8041,9921,0,0,0,38,-38,-37
(주)LF스퀘어씨사이드,86240,Dec-18,19013,9130,9883,0,0,0,45,-45,-38
(주)LF스퀘어씨사이드,86240,Dec-19,19396,9558,9838,0,0,0,44,-44,-45
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,76921,Dec-15,226311,112741,113570,0,0,0,766,-766,-766
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,76921,Dec-16,348516,238142,110373,0,0,0,3234,-3234,-3196
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,76921,Dec-17,645382,537246,108136,0,0,0,2405,-2405,-2237
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,76921,Dec-18,837813,732721,105093,14154,3533,10622,9188,1434,-3044
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,76921,Dec-19,835240,738125,97115,13381,222,13159,14301,-1142,-7978
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,78193,Dec-15,204757,96045,108712,0,0,0,946,-946,-946
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,78193,Dec-16,339331,234379,104952,0,0,0,3802,-3802,-3760
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,78193,Dec-17,630065,527955,102110,0,0,0,3056,-3056,-2842
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,78193,Dec-18,724649,626277,98372,16975,7807,9168,9954,-786,-3738
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,78193,Dec-19,753103,663436,89667,13658,0,13658,14911,-1254,-8704
(주)NHF7호공공임대위탁관리부동산투자회사,76922,Dec-15,226575,90756,135819,0,0,0,508,-508,-508
(주)NHF7호공공임대위탁관리부동산투자회사,76922,Dec-16,323705,192146,131558,0,0,0,4263,-4263,-4261
(주)NHF7호공공임대위탁관리부동산투자회사,76922,Dec-17,611865,484024,127841,0,0,0,3862,-3862,-3718
(주)NHF7호공공임대위탁관리부동산투자회사,76922,Dec-18,952156,825409,126747,5824,1586,4238,5093,-855,-1094
(주)NHF7호공공임대위탁관리부동산투자회사,76922,Dec-19,971093,856655,114438,20431,2678,17753,19049,-1296,-12309
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,72369,Dec-14,439593,287709,151884,0,0,0,571,-571,-571
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,72369,Dec-15,616518,467660,148858,0,0,0,3519,-3519,-3025
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,72369,Dec-16,888589,742184,146405,0,0,0,2718,-2718,-2453
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,72369,Dec-17,1206288,1064826,141462,21960,5042,16918,9784,7134,-4944
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,72369,Dec-18,1196501,1074205,122296,14382,0,14382,17105,-2723,-19165
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,72369,Dec-19,1156590,1054409,102181,13720,0,13720,18131,-4410,-20115
(주)NHF제2호공공임대위탁관리부동산투자회사,72370,Dec-14,127965,59243,68722,0,0,0,439,-439,-439
(주)NHF제2호공공임대위탁관리부동산투자회사,72370,Dec-15,242361,176002,66359,0,0,0,2406,-2406,-2363
(주)NHF제2호공공임대위탁관리부동산투자회사,72370,Dec-16,411837,346892,64944,0,0,0,1618,-1618,-1415
(주)NHF제2호공공임대위탁관리부동산투자회사,72370,Dec-17,551845,487236,64608,9825,1638,8187,5295,2893,-336
(주)NHF제2호공공임대위탁관리부동산투자회사,72370,Dec-18,552472,492576,59896,9838,0,9838,9414,424,-4712
(주)NHF제2호공공임대위탁관리부동산투자회사,72370,Dec-19,556438,501867,54571,9682,0,9682,9901,-218,-5326
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,72325,Dec-14,340757,190831,149926,0,0,0,160,-160,-141
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,72325,Dec-15,438568,293417,145151,0,0,0,4776,-4776,-4776
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,72325,Dec-16,703167,560771,142396,0,0,0,3044,-3044,-2755
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,72325,Dec-17,1119230,982013,137217,6150,3461,2688,6090,-3402,-5179
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,72325,Dec-18,1086912,964850,122062,22152,6301,15851,18160,-2309,-15155
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,72325,Dec-19,1077987,971951,106036,14270,0,14270,19162,-4892,-16026
(주)SK랜드,54029,Dec-07,7639,7596,43,37,0,37,40,-3,-57
(주)SK랜드,54029,Dec-08,8940,9194,-253,154,0,154,177,-22,-297
(주)SK랜드,54029,Dec-09,8804,9333,-529,224,0,224,179,45,-276
(주)SK랜드,54029,Dec-10,8794,9683,-889,213,0,213,235,-22,-360
(주)SK랜드,54029,Dec-11,5216,7337,-2121,267,0,267,182,85,-1232
(주)가경개발,60723,Dec-11,11725,6074,5651,0,0,0,1328,-1328,-1285
(주)가경개발,60723,Dec-12,51190,48668,2522,2900,2474,427,3645,-3219,-3621
(주)가경개발,60723,Dec-13,9127,9859,-732,43229,40790,2439,4787,-2348,-3254
(주)가경개발,60723,Dec-14,5682,6904,-1222,3091,3094,-3,1588,-1590,-490
(주)가나피엔비개발,42804,Dec-04,6838,6131,706,27304,12460,14845,12499,2345,1524
(주)가든파이브라이프,73254,Dec-14,7241,7161,81,9300,0,9300,9720,-419,1
(주)가든파이브라이프,73254,Dec-15,9194,9112,81,9269,0,9269,9488,-219,0
(주)가든파이브라이프,73254,Dec-16,10911,10830,82,9397,0,9397,9654,-257,0
(주)가든파이브라이프,73254,Dec-17,11066,10965,101,10113,0,10113,10526,-413,19
(주)가든파이브라이프,73254,Dec-18,13277,13073,204,10992,0,10992,11165,-174,103
(주)가든파이브라이프,73254,Dec-19,15550,15244,307,11312,0,11312,11354,-42,103
(주)가람D&C,85468,Dec-17,31450,44517,-13066,10491,7631,2860,14582,-11723,-13116
(주)가람D&C,85468,Dec-18,147241,184016,-36775,69986,52347,17640,33448,-15808,-23959
(주)가람D&C,85468,Dec-19,160389,180184,-19795,188050,145732,42318,14649,27669,16980
(주)가리온,85096,Dec-17,7704,7406,297,0,0,0,3,-3,-3
(주)가리온,85096,Dec-18,66401,79405,-13003,0,0,0,10902,-10902,-13301
(주)가리온,85096,Dec-19,13572,15765,-2193,71319,56274,15045,966,14079,10810
(주)가림산업,90395,Dec-18,26487,26478,9,0,0,0,1,-1,-1
(주)가림산업,90395,Dec-19,17652,22525,-4873,0,0,0,726,-726,-4882
(주)가산디앤씨,88143,Dec-17,24684,31535,-6852,3211,1982,1229,6684,-5455,-6862
(주)가산디앤씨,88143,Dec-18,41682,43478,-1796,30416,18775,11640,4523,7118,5055
(주)가산디앤씨,88143,Dec-19,22658,24684,-2027,20629,13120,7509,5713,1796,-230
(주)가온감정평가법인,48025,Dec-07,9634,5152,4483,32287,0,32287,31888,400,313
(주)가온감정평가법인,48025,Dec-08,7500,3159,4341,28467,0,28467,29053,-586,-469
(주)가온감정평가법인,48025,Dec-09,13762,8507,5255,31465,0,31465,30289,1177,651
(주)가온감정평가법인,48025,Dec-10,13501,8083,5418,29770,0,29770,29424,346,98
(주)가온감정평가법인,48025,Dec-11,13650,8423,5227,31356,0,31356,31087,269,40
(주)가온감정평가법인,48025,Dec-12,13764,8279,5485,33265,0,33265,32674,591,320
(주)가온감정평가법인,48025,Dec-13,15809,9738,6070,38286,0,38286,37488,797,306
(주)가온감정평가법인,48025,Dec-14,17437,10787,6651,40252,0,40252,39268,985,620
(주)가온감정평가법인,48025,Dec-15,18370,10676,7695,43751,0,43751,43003,749,725
(주)가온감정평가법인,48025,Dec-16,21146,12708,8438,43706,0,43706,42593,1113,624
(주)가온감정평가법인,48025,Dec-17,23529,14616,8913,50005,0,50005,49019,986,595
(주)가온감정평가법인,48025,Dec-18,22019,12627,9392,47864,0,47864,46826,1038,558
(주)가온감정평가법인,48025,Dec-19,23783,13747,10036,51834,0,51834,51081,753,525
(주)가온인베스트먼트,87062,Dec-17,15508,15310,197,0,0,0,3,-3,-3
(주)가온인베스트먼트,87062,Dec-18,16445,15439,1006,0,0,0,226,-226,776
(주)가온인베스트먼트,87062,Dec-19,15353,13873,1480,1200,0,1200,584,616,474
(주)가원,76266,Dec-15,15764,15774,-10,1,0,1,111,-110,-110
(주)가원,76266,Dec-16,17681,18260,-578,0,0,0,569,-569,-568
(주)가원,76266,Dec-17,3137,1839,1298,0,0,0,475,-475,1876
(주)가이드건설,50479,Dec-07,41228,41415,-187,0,0,0,313,-313,-325
(주)가이드건설,50479,Dec-08,38557,42084,-3527,0,0,0,323,-323,-3250
(주)가이드건설,50479,Dec-09,35847,41582,-5735,0,0,0,286,-286,-2208
(주)가이아,88561,Dec-18,28417,30509,-2092,5060,1260,3800,5792,-1992,-2983
(주)가이아,88561,Dec-19,36010,36855,-845,25931,14996,10935,7102,3833,1940
(주)가이야씨앤지,89645,Dec-18,17071,7991,9081,5825,0,5825,3499,2326,1827
(주)가이야씨앤지,89645,Dec-19,14335,6762,7573,93,0,93,1916,-1823,-1508
(주)가인피앤디,48749,Dec-07,25755,31264,-5509,0,0,0,504,-504,-1834
(주)가주,88373,Dec-18,10708,10250,458,0,0,0,71,-71,-42
(주)가주,88373,Dec-19,17062,16405,657,0,0,0,100,-100,199
(주)감정평가법인대일감정원,45274,Dec-06,9784,5910,3873,29317,0,29317,29206,111,429
(주)감정평가법인대일감정원,45274,Dec-07,10282,4875,5407,35673,0,35673,34759,915,687
(주)감정평가법인대일감정원,45274,Dec-08,12644,6260,6385,35865,0,35865,35275,590,478
(주)감정평가법인대일감정원,45274,Dec-09,11863,4540,7323,34625,0,34625,34302,323,402
(주)감정평가법인대일감정원,45274,Dec-10,12192,4385,7808,36797,0,36797,36184,614,484
(주)감정평가법인대일감정원,45274,Dec-11,14104,5662,8442,38925,0,38925,38494,432,456
(주)감정평가법인대일감정원,45274,Dec-12,14011,4676,9334,37126,0,37126,36182,943,1032
(주)감정평가법인대일감정원,45274,Dec-13,14092,4528,9564,37821,0,37821,37442,380,229
(주)감정평가법인대일감정원,45274,Dec-14,14875,4731,10144,42118,0,42118,41580,538,584
(주)감정평가법인대일감정원,45274,Dec-15,16749,5890,10859,48191,0,48191,47374,817,712
(주)감정평가법인대일감정원,45274,Dec-16,17658,6115,11544,51795,0,51795,50699,1096,685
(주)감정평가법인대일감정원,45274,Dec-17,18932,6394,12538,53577,0,53577,52465,1112,931
(주)감정평가법인대일감정원,45274,Dec-18,20820,7626,13194,57149,0,57149,56095,1054,910
(주)감정평가법인대일감정원,45274,Dec-19,23774,9183,14591,62369,0,62369,60643,1726,1397
(주)강남타워,86396,Dec-17,8299,8853,-553,366,194,172,648,-476,-605
(주)강남타워,86396,Dec-18,18445,15572,2873,14807,7470,7336,2782,4554,3426
(주)강남타워,86396,Dec-19,10266,4635,5630,13952,9053,4899,1150,3749,2757
(주)강남터미널지하쇼핑몰,65136,Dec-11,10575,10562,13,2747,0,2747,2760,-12,-1
(주)강남터미널지하쇼핑몰,65136,Dec-12,49060,49630,-571,8561,0,8561,8427,134,-1236
(주)강남터미널지하쇼핑몰,65136,Dec-13,8821,8474,347,7917,0,7917,8104,-188,918
(주)강남터미널지하쇼핑몰,65136,Dec-14,5883,6049,-167,0,0,0,183,-183,-514
(주)강남터미널지하쇼핑몰,65136,Dec-17,34996,35577,-581,21234,0,21234,21374,-140,-134
(주)강남터미널지하쇼핑몰,65136,Dec-18,29644,29166,478,22682,0,22682,21602,1079,1059
(주)강남터미널지하쇼핑몰,65136,Dec-19,29656,28067,1589,22237,0,22237,21506,732,1111
(주)강릉아이앤디,49072,Dec-07,7247,7379,-132,0,0,0,21,-21,-263
(주)강릉아이앤디,49072,Dec-08,6249,7556,-1308,0,0,0,54,-54,-1176
(주)강산씨앤디,59955,Dec-09,7600,7119,481,3066,2108,958,815,143,-217
(주)강산씨앤디,59955,Dec-10,4389,3755,634,4125,2830,1295,473,822,153
(주)강앤파트너스,42501,Dec-04,25059,23776,1283,23150,12282,10868,8833,2035,328
(주)강앤파트너스,42501,Dec-05,26172,18862,7310,39927,21792,18135,8820,9315,6095
(주)강앤파트너스,42501,Dec-06,22025,10307,11718,41342,31893,9449,3680,5769,4474
(주)강앤파트너스,42501,Dec-07,19538,9962,9575,19,2190,-2171,1787,-3958,-2075
(주)강앤파트너스,42501,Dec-08,17420,8464,8956,1783,2086,-303,846,-1149,-553
(주)강앤파트너스,42501,Dec-09,11464,493,10971,11122,8613,2508,961,1547,2015
(주)강앤파트너스,42501,Dec-10,14450,3679,10771,1611,1297,314,904,-590,-200
(주)강앤파트너스,42501,Dec-11,19625,6306,13320,10053,7619,2434,865,1569,2549
(주)강앤파트너스,42501,Dec-12,18184,4374,13810,7792,5983,1809,1002,807,565
(주)강앤파트너스,42501,Dec-13,13950,243,13707,724,235,490,738,-248,-103
(주)강앤파트너스,42501,Dec-14,13879,228,13651,383,0,383,526,-143,-57
(주)강앤파트너스,42501,Dec-15,13657,229,13428,294,0,294,656,-362,-222
(주)강앤파트너스,42501,Dec-16,13423,224,13199,261,0,261,575,-313,-229
(주)강앤파트너스,42501,Dec-17,13108,213,12895,108,0,108,605,-496,-305
(주)강앤파트너스,42501,Dec-18,12621,210,12412,7,0,7,559,-552,-379
(주)강앤파트너스,42501,Dec-19,12142,12,12130,6,0,6,483,-477,-281
(주)강호개발,58055,Dec-09,9152,9728,-576,0,0,0,114,-114,-351
(주)강호개발,58055,Dec-10,19776,21403,-1627,0,0,0,58,-58,-1051
(주)강호개발,58055,Dec-11,27079,30756,-3677,0,0,0,124,-124,-2050
(주)강호개발,58055,Dec-12,19644,25419,-5775,0,0,0,172,-172,-2098
(주)강호개발,58055,Dec-13,20073,27404,-7331,0,0,0,115,-115,-1556
(주)강호개발,58055,Dec-14,20325,29353,-9028,0,0,0,229,-229,-1697
(주)강호개발,58055,Dec-15,20734,31061,-10327,0,0,0,108,-108,-1299
(주)강호개발,58055,Dec-16,32589,15432,17157,0,0,0,173,-173,-991
(주)강호개발,58055,Dec-17,32876,900,31975,0,0,0,99,-99,-211
(주)강호개발,58055,Dec-18,33147,1639,31508,0,0,0,445,-445,-467
(주)강호개발,58055,Dec-19,39867,8980,30887,0,0,0,481,-481,-604
(주)강호디오알,57027,Dec-08,42632,73414,-30782,0,0,0,7733,-7733,-32715
(주)강호디오알,57027,Dec-09,42665,90102,-47437,205,0,205,498,-293,-16655
(주)강호디오알,57027,Dec-10,41797,106108,-64311,900,0,900,561,339,-16874
(주)강호디오알,57027,Dec-11,41297,121264,-79967,0,0,0,335,-335,-15656
(주)강호디오알,57027,Dec-12,40951,137537,-96586,0,0,0,125,-125,-16620
(주)강호에이엠씨,49679,Dec-07,225534,252520,-26986,174,0,174,13318,-13144,-25411
(주)강호에이엠씨,49679,Dec-08,307224,419163,-111938,12767,8112,4655,11378,-6723,-84953
(주)강호에이엠씨,49679,Dec-09,59469,128480,-69011,28520,22727,5792,1594,4198,42927
(주)강호에이엠씨,49679,Dec-10,20429,94280,-73851,2561,0,2561,2235,326,-4840
(주)강호에이엠씨,49679,Dec-11,3749,80146,-76397,66,0,66,1010,-945,-2545
(주)개풍주택개발,30769,Dec-02,1844,1187,657,14293,12486,1806,204,1602,1367
(주)갤러리존,39970,Dec-02,31582,35138,-3556,0,0,0,2723,-2723,-3856
(주)갤러리존,39970,Dec-03,37222,28990,8231,43556,26364,17193,3842,13351,11788
(주)갤러리존,39970,Dec-04,27878,26546,1332,516,0,516,1532,-1016,-9099
(주)거인,91673,Dec-18,12892,12914,-23,145,0,145,59,87,-73
(주)거인,91673,Dec-19,12770,13138,-368,397,0,397,64,333,-346
(주)거택디엠씨,78309,Dec-15,14128,16793,-2665,10721,7832,2890,403,2486,1906
(주)거택디엠씨,78309,Dec-16,27922,26956,966,27476,15128,12348,8407,3942,3630
(주)거택디엠씨,78309,Dec-17,24187,17162,7025,53652,39802,13850,6697,7153,6060
(주)거택디엠씨,78309,Dec-18,26709,11577,15131,38136,23325,14811,4435,10376,8106
(주)거택디엠씨,78309,Dec-19,24467,8850,15616,18723,14252,4471,3605,865,485
(주)거홍건영,12871,Dec-99,7958,8294,-337,307,0,307,441,-134,-374
(주)거홍건영,12871,Dec-00,12239,13896,-1657,569,0,569,1119,-549,-1520
(주)거홍건영,12871,Dec-01,12568,11741,827,23708,19216,4493,1936,2557,2186
(주)거홍건영,12871,Dec-02,26521,25338,1183,39788,34992,4797,4184,612,356
(주)거홍건영,12871,Dec-03,32840,28210,4630,52126,41640,10486,4802,5685,3447
(주)거홍건영,12871,Dec-04,46016,41651,4366,21071,16625,4446,3718,728,-1464
(주)거홍건영,12871,Dec-05,54414,49413,5001,46146,38620,7527,4260,3266,635
(주)거홍건영,12871,Dec-06,85399,84584,815,33642,26105,7537,8091,-554,-4186
(주)거홍건영,12871,Dec-07,54534,62263,-7730,12883,11416,1467,4237,-2770,-8545
(주)거홍건영,12871,Dec-08,61337,76470,-15133,1723,230,1492,3244,-1751,-7404
(주)거홍건영,12871,Dec-09,57201,76872,-19672,2955,1428,1527,2519,-992,-4546
(주)거홍건영,12871,Dec-10,59941,87125,-27185,528,89,439,1982,-1543,-7513
(주)건곤하우징,43907,Dec-05,86308,90038,-3730,0,0,0,303,-303,-3222
(주)건곤하우징,43907,Dec-06,94692,103128,-8436,26881,21100,5780,5258,523,-4705
(주)건곤하우징,43907,Dec-07,84063,90646,-6584,55853,43769,12083,2836,9247,1852
(주)건곤하우징,43907,Dec-08,86291,97904,-11613,20043,14868,5175,2361,2814,-5029
(주)건곤하우징,43907,Dec-09,70312,76192,-5881,81094,60927,20167,7163,13004,5732
(주)건곤하우징,43907,Dec-10,59299,78864,-19566,0,0,0,256,-256,-195
(주)건곤하우징,43907,Dec-11,7,71579,-71572,437,467,-30,107,-138,-65496
(주)건덕상사,21729,Dec-99,17093,6539,10553,372,0,372,241,132,261
(주)건덕상사,21729,Dec-00,16145,6238,9908,354,0,354,327,27,229
(주)건덕상사,21729,Dec-01,16042,4589,11454,324,0,324,273,51,855
(주)건덕상사,21729,Dec-02,13960,2482,11478,316,0,316,227,88,884
(주)건덕상사,21729,Dec-03,16686,2231,14455,306,0,306,229,77,246
(주)건덕상사,21729,Dec-04,17093,962,16131,308,0,308,243,64,193
(주)건덕상사,21729,Dec-05,21368,606,20762,301,0,301,225,75,321
(주)건덕상사,21729,Dec-06,22228,565,21662,333,0,333,227,106,310
(주)건덕상사,21729,Dec-07,29755,742,29013,368,0,368,233,136,493
(주)건덕상사,21729,Dec-08,21362,691,20671,384,0,384,243,141,41
(주)건덕상사,21729,Dec-09,28879,823,28056,350,0,350,237,114,591
(주)건덕상사,21729,Dec-10,31713,889,30824,347,0,347,239,108,1048
(주)건덕상사,21729,Dec-11,28507,953,27553,329,0,329,279,50,730
(주)건덕상사,21729,Dec-12,31591,2321,29270,322,0,322,364,-42,6726
(주)건덕상사,21729,Dec-13,30965,492,30473,157,0,157,358,-202,824
(주)건덕상사,21729,Dec-14,37756,1371,36386,455,0,455,349,106,994
(주)건덕상사,21729,Dec-15,30815,1114,29701,514,0,514,345,169,680
(주)건덕상사,21729,Dec-16,34417,1024,33393,440,0,440,360,80,797
(주)건덕상사,21729,Dec-17,34267,4279,29988,460,0,460,423,37,5673
(주)건덕상사,21729,Dec-18,30815,3649,27166,464,0,464,369,95,700
(주)건덕상사,21729,Dec-19,34032,3533,30499,501,0,501,711,-209,910
(주)건덕테크,58359,Dec-09,7754,7413,341,0,0,0,31,-31,-34
(주)건덕테크,58359,Dec-10,8762,8445,317,0,0,0,21,-21,-23
(주)건덕테크,58359,Dec-11,6794,8921,-2128,0,0,0,1,-1,-495
(주)건물과사람들,82011,Dec-16,17133,7029,10104,15582,0,15582,13384,2198,1823
(주)건물과사람들,82011,Dec-17,19800,7989,11812,15464,0,15464,12642,2823,1761
(주)건물과사람들,82011,Dec-18,26827,12523,14304,15333,0,15333,12036,3297,2239
(주)건물과사람들,82011,Dec-19,28628,12702,15926,16122,0,16122,13888,2234,1629
(주)건설개발,60704,Dec-10,19293,135,19158,110,0,110,101,9,8
(주)건설개발,60704,Dec-11,19624,159,19465,433,0,433,64,369,306
(주)건설개발,60704,Dec-12,19641,158,19483,433,0,433,71,362,305
(주)건설개발,60704,Dec-13,19672,162,19510,434,0,434,73,361,304
(주)건설개발,60704,Dec-14,19695,160,19534,427,0,427,73,354,300
(주)건설개발,60704,Dec-15,19710,158,19552,420,0,420,78,342,290
(주)건설개발,60704,Dec-16,19697,148,19549,386,0,386,80,306,261
(주)건설개발,60704,Dec-17,19492,133,19359,216,0,216,162,54,48
(주)건설개발,60704,Dec-18,19542,141,19401,216,0,216,169,47,42
(주)건설개발,60704,Dec-19,19559,147,19412,216,0,216,203,13,11
(주)건설미래,86269,Dec-17,30793,31887,-1094,90,0,90,893,-804,-1332
(주)건설미래,86269,Dec-18,78574,87263,-8688,15358,10486,4872,10483,-5611,-7594
(주)건설미래,86269,Dec-19,54073,49839,4234,63063,43415,19648,2205,17443,12922
(주)건설케이에프디,42503,Dec-04,1337,692,645,9626,4480,5146,4549,597,359
(주)건설투자,60705,Dec-10,12499,4606,7893,201,0,201,202,-2,4
(주)건설투자,60705,Dec-11,13134,4885,8248,859,0,859,456,403,355
(주)건설투자,60705,Dec-12,13203,4850,8353,879,0,879,391,489,430
(주)건설투자,60705,Dec-13,13423,5024,8399,892,0,892,394,498,437
(주)건설투자,60705,Dec-14,13394,4975,8419,894,0,894,438,456,418
(주)건설투자,60705,Dec-15,13246,4903,8343,839,0,839,524,315,304
(주)건설투자,60705,Dec-16,13353,4967,8386,853,0,853,518,336,319
(주)건설투자,60705,Dec-17,12642,4354,8288,936,0,936,760,176,192
(주)건설투자,60705,Dec-18,13019,4417,8602,1021,0,1021,685,336,314
(주)건설투자,60705,Dec-19,13211,4405,8806,1021,0,1021,834,187,204
(주)건영산업,63195,Dec-11,13047,10372,2675,0,0,0,215,-215,-71
(주)건영산업,63195,Dec-12,16782,15035,1746,261,0,261,788,-527,-919
(주)건영산업,63195,Dec-13,16994,15380,1614,1554,0,1554,1165,388,-132
(주)건영산업,63195,Dec-14,17019,15256,1763,1708,0,1708,1048,660,149
(주)건영산업,63195,Dec-15,17195,15017,2178,1871,0,1871,1142,729,414
(주)건영산업,63195,Dec-16,17372,14634,2738,1872,0,1872,949,923,561
(주)건영산업,63195,Dec-17,22521,19460,3060,1889,0,1889,1135,754,322
(주)건영산업,63195,Dec-18,24631,11573,13058,1000,0,1000,1792,-792,9998
(주)건영산업,63195,Dec-19,20885,8842,12043,13,0,13,1068,-1056,-1016
(주)건우,90932,Dec-18,10411,10598,-186,4517,2783,1734,2916,-1182,-1587
(주)건우,90932,Dec-19,7236,6540,696,11819,9081,2739,1689,1049,882
(주)건우씨엔디,38836,Dec-02,14703,14388,316,7262,5767,1494,1214,280,51
(주)건우씨엔디,38836,Dec-03,10602,9837,765,19702,17215,2486,577,1909,449
(주)건우씨엔디,38836,Dec-04,5007,2323,2684,33640,27875,5765,1082,4684,2319
(주)건우피엠,44044,Dec-05,67255,60245,7010,87855,70649,17206,8603,8603,5380
(주)건우피엠,44044,Dec-06,57737,41292,16445,104797,81733,23064,10157,12908,10063
(주)건우피엠,44044,Dec-07,128213,113131,15082,54978,50602,4376,3683,693,-1363
(주)건우피엠,44044,Dec-08,97833,79811,18023,125558,109402,16156,9138,7018,2941
(주)건우피엠,44044,Dec-09,30451,12843,17608,52166,44075,8091,7266,825,-414
(주)건우피엠,44044,Dec-10,16748,579,16170,1111,986,125,1874,-1750,-1438
(주)건우피엠,44044,Dec-11,15264,551,14713,180,209,-29,1877,-1906,-1457
(주)건우피엠,44044,Dec-12,14050,1356,12694,0,0,0,2398,-2398,-2019
(주)건우피엠,44044,Dec-13,12773,334,12440,0,0,0,522,-522,-255
(주)건우피엠,44044,Dec-14,12691,623,12069,73,0,73,513,-440,-241
(주)건우피엠,44044,Dec-15,12310,712,11598,204,0,204,585,-381,-341
(주)건우피엠,44044,Dec-16,12037,739,11298,208,0,208,484,-277,-170
(주)건우피엠,44044,Dec-17,11597,770,10827,136,0,136,580,-444,-341
(주)건이개발,49934,Dec-07,8405,8461,-56,512,0,512,404,108,-76
(주)건이개발,49934,Dec-08,8470,8345,124,466,0,466,367,98,30
(주)건일피디앤씨,52058,Dec-07,7785,9751,-1966,0,0,0,67,-67,-1760
(주)건일피디앤씨,52058,Dec-08,7260,9685,-2426,0,0,0,63,-63,-459
(주)건일피디앤씨,52058,Dec-09,7257,9701,-2444,0,0,0,19,-19,-19
(주)건일피디앤씨,52058,Dec-10,7052,9592,-2540,201,201,0,24,-24,-96
(주)건창이일,51856,Dec-07,8369,11048,-2679,0,0,0,416,-416,-1145
(주)건창이일,51856,Dec-08,8840,13805,-4965,0,0,0,1180,-1180,-2285
(주)건축과디자인,45504,Dec-06,19204,20662,-1458,0,0,0,317,-317,-1720
(주)건축과디자인,45504,Dec-07,21025,25529,-4504,0,0,0,1426,-1426,-3046
(주)건축과디자인,45504,Dec-08,45494,52092,-6598,0,0,0,384,-384,-2094
(주)건축과디자인,45504,Dec-09,58233,67061,-8827,0,0,0,261,-261,-2230
(주)건축과디자인,45504,Dec-10,58984,69731,-10746,0,0,0,244,-244,-1919
(주)건축과디자인,45504,Dec-11,33637,41988,-8352,73913,68741,5172,164,5008,3325
(주)건축과디자인,45504,Dec-12,936,1817,-882,42338,32574,9763,313,9451,7470
(주)건축사사무소한국포에이그룹,42474,Dec-04,52765,53030,-265,488,317,171,580,-409,-368
(주)건축사사무소한국포에이그룹,42474,Dec-05,39346,59872,-20526,159,31,127,607,-479,-12328
(주)건축사사무소한국포에이그룹,42474,Dec-06,35715,66539,-30824,500,22,479,894,-415,-10298
(주)건축사사무소한국포에이그룹,42474,Dec-07,32581,73316,-40734,0,0,0,600,-600,-9910
(주)건축사사무소한국포에이그룹,42474,Dec-08,35005,82968,-47963,0,0,0,385,-385,-7228
(주)건축사사무소한국포에이그룹,42474,Dec-09,34991,83004,-48013,0,0,0,52,-52,-51
(주)건축사사무소한국포에이그룹,42474,Dec-10,34991,83004,-48013,0,0,0,0,0,0
(주)건축사사무소한국포에이그룹,42474,Dec-11,34111,82404,-48293,0,0,0,0,0,-280
(주)건한홀딩스,92383,Dec-18,8795,8005,790,0,0,0,10,-10,-10
(주)건한홀딩스,92383,Dec-19,7931,6968,963,401,0,401,68,333,173
(주)건화,17441,Dec-99,31084,36336,-5253,42482,38617,3864,3176,688,391
(주)건화,17441,Dec-00,28727,33250,-4523,40818,37409,3409,541,2868,730
(주)건화,17441,Dec-01,23646,24144,-498,50021,45374,4647,996,3650,4025
(주)건화,17441,Dec-02,12505,12549,-45,27015,25624,1391,1034,358,453
(주)건화,17441,Dec-03,6385,6332,52,1081,1289,-208,544,-752,97
(주)건화,17441,Dec-06,8878,7080,1798,1085,134,951,160,791,1089
(주)건화,17441,Dec-07,9829,7389,2440,1137,116,1021,303,718,642
(주)건화,17441,Dec-08,10522,7379,3143,1255,110,1145,445,700,703
(주)건화,17441,Dec-09,11701,7847,3854,1308,105,1203,490,713,711
(주)건화,17441,Dec-10,11640,7136,4503,1357,115,1242,520,722,649
